state_letter,set_extension,encoder_position,battery_voltage,current_milliamps,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_rotated_acceleration_x_gs,raw_rotated_acceleration_y_gs,raw_rotated_acceleration_z_gs,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_z_meters,est_velocity_z_meters_per_s,est_mach_number,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,est_tilt_angle_degrees,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
L,113,0,0.0,0.0,97.40826413,31.95118713,101696.95312500,0.12024136,0.05459794,0.98457044,-0.77174759,0.01095867,-0.62538290,0.13555746,0.01185860,0.13409549,-12.30125237,-11.90951252,-45.08619308,-7.45946407,-310.95571899,0.88804263,0.15340057,0.78060514,-0.48533514,-0.36273101,53.73059464,726.91063401,725.80688274,-23.83003235,1,0,1774476605128739725
L,113,0,0.0,0.0,97.41826180,31.94238281,101695.82812500,0.11840817,0.05191385,0.98652047,-0.77005804,0.01226810,-0.62991953,0.14318685,0.08052315,-0.10241573,-12.34434509,-11.93985558,-45.12294006,-7.42398500,-311.13916016,0.88857937,0.15304868,0.78083318,-0.48546964,-0.36220852,53.79376602,726.91063401,725.80688274,-23.83003235,1,0,1774476605139736079
L,113,0,0.0,0.0,97.42951373,31.95196533,101696.76562500,0.11840832,0.05411112,0.99017853,-0.77280426,0.01341083,-0.63245237,0.24236898,0.04237618,0.03491336,-12.32591152,-11.92172909,-45.12895584,-7.41347837,-311.41873169,0.88936377,0.15250930,0.78117806,-0.48565814,-0.36143881,53.88944244,726.91063401,725.80688274,-23.83003235,1,0,1774476605150723711
L,113,0,0.0,0.0,97.44047663,31.94065857,101698.39062500,0.12012244,0.05252284,0.98810649,-0.76989031,0.01116487,-0.63299823,0.25762776,-0.06443533,-0.04900997,-12.27658844,-11.92768002,-45.07402420,-7.43674946,-311.60885620,0.88992327,0.15215814,0.78141099,-0.48578727,-0.36090934,53.95315552,726.91063401,725.80688274,-23.83003235,1,0,1774476605161728844
L,113,0,0.0,0.0,97.44951782,31.93692017,101696.04687500,0.12073073,0.05691688,0.98749715,-0.77161574,0.01181291,-0.63042545,0.47125080,0.01948800,0.28668338,-12.32601452,-11.85511971,-45.13483810,-7.55604696,-311.80953979,0.89050186,0.15178894,0.78164595,-0.48590094,-0.36040273,54.01803970,726.91063401,725.80688274,-23.83003235,1,0,1774476605172859363
L,113,0,0.0,0.0,97.46203054,31.93566895,101697.25000000,0.12097831,0.05374286,0.98786306,-0.76859432,0.01085877,-0.63446248,0.06689291,-0.04154715,-0.14056270,-12.29520416,-11.86723900,-45.12264252,-7.38107729,-312.07717896,0.89126807,0.15126507,0.78198183,-0.48610070,-0.35962370,54.11219406,726.91063401,725.80688274,-23.83003235,1,0,1774476605183828329
L,113,0,0.0,0.0,97.47472882,31.94496155,101696.60937500,0.12061017,0.05435350,0.98713130,-0.76706082,0.01139941,-0.63515115,0.16607504,0.09578194,-0.00323361,-12.29499245,-11.91534424,-45.01302338,-7.46208811,-312.36193848,0.89206773,0.15072969,0.78232980,-0.48629203,-0.35883236,54.20863724,726.91063401,725.80688274,-23.83003235,1,0,1774476605194816721
L,113,0,0.0,0.0,97.48577480,31.94227600,101696.78125000,0.11718214,0.05423417,0.98664176,-0.76484311,0.01466031,-0.63634515,0.08215170,-0.04917655,-0.11004512,-12.28902054,-11.82463169,-45.05541229,-7.42886353,-312.54629517,0.89259809,0.15037535,0.78255695,-0.48641896,-0.35831344,54.27218246,726.91063401,725.80688274,-23.83003235,1,0,1774476605205795705
L,113,0,0.0,0.0,97.49577668,31.93519592,101696.70312500,0.11963166,0.05301151,0.98676497,-0.76393706,0.01205559,-0.63803005,-0.00940103,0.15681709,-0.13293330,-12.33822918,-11.86094570,-45.06779099,-7.55635977,-312.74581909,0.89317834,0.15003346,0.78278184,-0.48654574,-0.35779312,54.33448792,726.91063401,725.80688274,-23.83003235,1,0,1774476605216782004
L,113,0,0.0,0.0,97.50609575,31.93519592,101696.60937500,0.12134277,0.05606190,0.98603421,-0.76459956,0.01129116,-0.63670301,0.12029867,0.06526437,0.06543094,-12.33221054,-11.83697891,-45.14698410,-7.39474869,-313.01498413,0.89394706,0.14950611,0.78311640,-0.48673400,-0.35702479,54.42884064,726.91063401,725.80688274,-23.83003235,1,0,1774476605227758470
