state_letter,set_extension,encoder_position,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_x_meters,est_position_y_meters,est_position_z_meters,est_velocity_x_meters_per_s,est_velocity_y_meters_per_s,est_velocity_z_meters_per_s,est_acceleration_x_gs,est_acceleration_y_gs,est_acceleration_z_gs,est_angular_rate_x_rad_per_s,est_angular_rate_y_rad_per_s,est_angular_rate_z_rad_per_s,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
F,78,0,78.77125464,37.89184570,100586.67187500,0.80099666,-0.24573749,0.48040497,225.10784912,-149.99032593,185.76324463,-45.34580612,9.97570324,-7.41353655,281.36605835,1232.03857422,109.13125610,40.44361496,126.66199493,-6.88525295,0.53514576,-0.45565358,0.64869088,4.61782789,0.94266194,3.23334646,-0.18152671,-0.79603070,0.05155202,-0.57508749,532.98361683,462.12371826,-78.27462006,1,0,1771633137727215555
F,78,0,78.78342903,37.89566040,100587.73437500,0.79110897,-0.31385273,0.49639618,225.39776611,-156.26168823,189.30328369,-44.94866180,12.39260769,-6.22873497,281.77740479,1233.32678223,109.11166382,40.50286865,126.61639404,-6.78957558,0.56318820,-0.45581636,0.67244226,4.66835070,0.88556719,3.27732134,-0.16526708,-0.79174429,0.06663303,-0.58428407,532.98361683,462.12371826,-78.27462006,1,0,1771633137741183640
F,78,0,78.79336161,37.90431213,100588.29687500,0.75705135,-0.36414570,0.50823700,226.51928711,-161.44204712,191.77520752,-44.48633957,14.23673725,-5.43984461,282.21768188,1234.70336914,109.09675598,40.56698608,126.56923676,-6.67279387,0.58325487,-0.45277172,0.69490772,4.75137949,0.82249671,3.33277631,-0.14321981,-0.78844565,0.07493864,-0.59348625,532.98361683,462.12371826,-78.27462006,1,0,1771633137749216268
F,78,0,78.80383733,37.91249084,100591.54687500,0.73996150,-0.37610859,0.46917450,228.22064209,-167.09542847,193.44604492,-43.80709076,16.60399437,-4.15886068,282.60336304,1235.90832520,109.05802155,40.62395096,126.53053284,-6.63782454,0.59605861,-0.43678603,0.70374107,4.84345245,0.77188283,3.36864686,-0.12790622,-0.78245276,0.09035171,-0.60269755,532.98361683,462.12371826,-78.27462006,1,0,1771633137761330533
F,78,0,78.81447016,37.91058350,100594.29687500,0.67758358,-0.43946308,0.54583466,229.55578613,-172.42074585,194.78881836,-43.51553726,17.54904175,-3.68215537,283.10263062,1237.45800781,108.97905731,40.69704819,126.48188019,-6.66534376,0.60270917,-0.42204455,0.70494956,4.93561459,0.72275066,3.40116048,-0.10721201,-0.77586824,0.09523012,-0.61438197,532.98361683,462.12371826,-78.27462006,1,0,1771633137771211222
F,78,0,78.82641836,37.90051270,100594.70312500,0.70846736,-0.45887226,0.50347626,233.58410645,-180.13406372,195.29998779,-42.34840393,20.54722786,-1.63842678,283.45657349,1238.55493164,108.91812897,40.75087738,126.45246887,-6.69664001,0.61437845,-0.39458984,0.70999026,5.03962088,0.68069762,3.40317893,-0.09711952,-0.76699865,0.11608705,-0.62354207,532.98361683,462.12371826,-78.27462006,1,0,1771633137785176085
F,78,0,78.83682033,37.90811157,100593.87500000,0.66671932,-0.46814960,0.53313935,235.62115479,-186.42831421,196.02478027,-41.68251801,21.84479141,-0.33772975,284.05590820,1240.41650391,108.84126282,40.84314728,126.39923859,-6.67929459,0.63348514,-0.37902817,0.73114103,5.19040346,0.62981182,3.41914296,-0.06354745,-0.75664884,0.12656009,-0.63829988,532.98361683,462.12371826,-78.27462006,1,0,1771633137793215972
F,78,0,78.84799540,37.90830994,100594.60937500,0.59262264,-0.57349628,0.65618622,237.52850342,-189.73947144,195.87219238,-40.99820328,23.25937843,0.62562865,284.42456055,1241.55712891,108.79791260,40.89387512,126.36691284,-6.66172314,0.60779005,-0.37575477,0.73333931,5.24257231,0.59823108,3.41608858,-0.03556146,-0.76906604,0.10676338,-0.62918556,532.98361683,462.12371826,-78.27462006,1,0,1771633137807178243
F,78,0,78.85917045,37.90943909,100594.46875000,0.66403377,-0.64136738,0.62786591,238.16174316,-196.68222046,194.23187256,-39.81593704,24.99965668,2.49872351,284.87500000,1242.94702148,108.74140167,40.97222519,126.33569336,-6.64586401,0.65770197,-0.34512600,0.74856561,5.33850241,0.53875500,3.39279914,-0.03174838,-0.74000031,0.13182156,-0.65879792,532.98361683,462.12371826,-78.27462006,1,0,1771633137818201997
F,78,0,78.87085333,37.91020203,100590.93750000,0.65500057,-0.69666523,0.76592743,239.78680420,-205.54757690,192.27874756,-38.99823761,26.13047218,3.89733601,285.35253906,1244.41723633,108.67327118,41.05728912,126.29969025,-6.63994789,0.70309186,-0.33235213,0.79862595,5.44304466,0.45976618,3.36658835,-0.01048650,-0.72522932,0.14840966,-0.67224038,532.98361683,462.12371826,-78.27462006,1,0,1771633137827354635
F,78,0,78.88152064,37.91334534,100591.54687500,0.59909236,-0.80274433,0.80279267,240.24456787,-215.99984741,190.02044678,-37.69833374,27.54562950,5.83892488,285.84472656,1245.92639160,108.65747070,41.15356827,126.26285553,-6.48691607,0.76241291,-0.32364801,0.88153094,5.59535265,0.33244324,3.32428932,0.00674789,-0.71828443,0.15814535,-0.67750430,532.98361683,462.12371826,-78.27462006,1,0,1771633137837215639
F,78,0,78.89145402,37.91249084,100594.46875000,0.58944881,-0.86426777,0.84844697,240.83203125,-226.33767700,186.03027344,-36.88324356,28.15949821,7.27597475,286.20086670,1247.02124023,108.66319275,41.22714615,126.24115753,-6.33314180,0.80269015,-0.29908338,0.93715376,5.70944977,0.23211631,3.27856374,0.01470761,-0.70858294,0.17503648,-0.68341506,532.98361683,462.12371826,-78.27462006,1,0,1771633137852464196
F,78,0,78.90387066,37.89480591,100593.00000000,0.57333553,-0.86597675,0.87017548,240.75573730,-240.33761597,182.72674561,-35.56024170,29.19568634,9.45548344,286.61135864,1248.27539062,108.64363098,41.31368256,126.21409607,-6.22217083,0.84077692,-0.29154184,0.98592424,5.84219694,0.09616204,3.22590685,0.02692965,-0.69683522,0.16489148,-0.69750011,532.98361683,462.12371826,-78.27462006,1,0,1771633137860442621
F,78,0,78.91628848,37.90563965,100592.09375000,0.55050838,-0.83936542,0.84039032,241.35083008,-255.08523560,179.64447021,-35.17795181,29.41152573,10.20925236,287.21301270,1250.11450195,108.63129425,41.44113922,126.17753601,-6.01853800,0.87107873,-0.27158472,1.03678632,6.04657602,-0.09642310,3.15741849,0.05657342,-0.68742281,0.16110997,-0.70589864,532.98361683,462.12371826,-78.27462006,1,0,1771633137870223162
F,78,0,78.92776264,37.90316772,100591.89062500,0.54562557,-0.83252949,0.83257782,242.47235107,-268.10098267,177.20306396,-33.53291702,29.98598862,13.19199085,287.60507202,1251.30541992,108.64431000,41.52052307,126.15656281,-5.83962917,0.86884123,-0.25343376,1.05062509,6.20273161,-0.23069757,3.11249280,0.08163740,-0.68234938,0.15311484,-0.71013409,532.98361683,462.12371826,-78.27462006,1,0,1771633137881254361
F,78,0,78.93995764,37.89984131,100589.85937500,0.55368221,-0.83118671,0.80633271,244.50939941,-281.67367554,175.29571533,-32.29393768,30.08447266,15.39590645,288.20812988,1253.13378906,108.66938019,41.63741302,126.12766266,-5.55799103,0.84741729,-0.22719769,1.06080413,6.42828846,-0.41327634,3.07149768,0.12730840,-0.68149245,0.13657267,-0.70760763,532.98361683,462.12371826,-78.27462006,1,0,1771633137895187780
F,78,0,78.95105433,37.90469360,100590.90625000,0.54843318,-0.84327167,0.78191864,247.04998779,-293.48397827,174.67773438,-31.50874138,29.88338852,16.98217201,288.72610474,1254.70849609,108.71173096,41.73370361,126.10679626,-5.27372789,0.82497776,-0.20196423,1.07350731,6.62209320,-0.54498512,3.05005336,0.17378539,-0.67901558,0.11981207,-0.70312279,532.98361683,462.12371826,-78.27462006,1,0,1771633137903222926
F,78,0,78.96231631,37.90583801,100591.48437500,0.54428279,-0.83826679,0.77520478,250.61291504,-304.88229370,174.16656494,-30.80715370,29.75619316,18.58687401,289.13110352,1255.93457031,108.70707703,41.80713272,126.09278107,-5.15089703,0.80691373,-0.18112667,1.07914400,6.77110720,-0.62598217,3.03972673,0.20826825,-0.67501330,0.10615304,-0.69979495,532.98361683,462.12371826,-78.27462006,1,0,1771633137915363080
F,78,0,78.97451088,37.89916992,100592.98437500,0.52829158,-0.82898945,0.77312958,255.16003418,-317.24954224,173.98345947,-29.76922226,28.92325592,20.76549530,289.71316528,1257.69189453,108.72229767,41.91082382,126.07684326,-4.92390203,0.78564435,-0.14802465,1.08692145,7.03972769,-0.75033718,3.03455734,0.25427324,-0.66503865,0.08757766,-0.69670582,532.98361683,462.12371826,-78.27462006,1,0,1771633137925225843
F,78,0,78.98333795,37.90669250,100593.45312500,0.49655333,-0.82557148,0.76763642,259.31805420,-326.58029175,174.21997070,-29.09432793,28.48377037,22.51662254,289.98242188,1258.50646973,108.72500610,41.95680237,126.07067108,-4.83554220,0.77238494,-0.13466813,1.07976484,7.14333105,-0.79684192,3.03638220,0.27211386,-0.65761644,0.06897371,-0.69909751,532.98361683,462.12371826,-78.27462006,1,0,1771633137939191428
F,78,0,78.99355624,37.90249634,100593.21875000,0.51169002,-0.77906269,0.76995575,263.41503906,-335.23965454,174.44885254,-28.16931343,27.15888786,24.69505692,290.54840088,1260.19958496,108.69049072,42.05254364,126.06149292,-4.75035477,0.74963647,-0.09975363,1.08006382,7.36380100,-0.88101679,3.04166961,0.31552157,-0.64553732,0.05538715,-0.69329649,532.98361683,462.12371826,-78.27462006,1,0,1771633137948357066
F,78,0,79.00568811,37.91305542,100596.62500000,0.50229061,-0.76539081,0.74212372,269.79321289,-345.34860229,175.63140869,-27.72105217,25.95430374,26.24411964,290.92370605,1261.32141113,108.66761017,42.11295700,126.05766296,-4.69751883,0.72872853,-0.07924630,1.07542884,7.50507927,-0.91925311,3.05828643,0.34377038,-0.63840604,0.03883321,-0.68756938,532.98361683,462.12371826,-78.27462006,1,0,1771633137961160327
F,78,0,79.01719460,37.90782166,100596.87500000,0.50485408,-0.74390644,0.69707978,276.41552734,-353.86300659,177.19543457,-27.02993202,24.18570328,28.42929649,291.48944092,1263.01965332,108.62110901,42.19976425,126.05384064,-4.64904737,0.69162017,-0.05395007,1.06441104,7.73308325,-0.95376754,3.08184361,0.38803092,-0.63157129,0.01351651,-0.67109394,532.98361683,462.12371826,-78.27462006,1,0,1771633137969238195
F,78,0,79.02972918,37.91867065,100597.60937500,0.50680721,-0.73755878,0.64922822,285.73864746,-362.16378784,178.75183105,-26.42820358,21.98656082,30.53054810,291.95205688,1264.39636230,108.58389282,42.26537323,126.05179596,-4.61020231,0.65659058,-0.03943220,1.05515409,7.90555954,-0.95428908,3.10537910,0.43674543,-0.61867428,-0.01235747,-0.65294945,532.98361683,462.12371826,-78.27462006,1,0,1771633137981362738
F,78,0,79.03955335,37.90325928,100598.90625000,0.51388729,-0.73121113,0.64788544,293.78002930,-368.02316284,179.90386963,-26.15672302,20.19371223,31.78388786,292.53897095,1266.15209961,108.53991699,42.34283447,126.05075836,-4.55566025,0.61214077,-0.02329473,1.04498267,8.16267681,-0.91716695,3.13920403,0.49846077,-0.59849691,-0.04608126,-0.62547171,532.98361683,462.12371826,-78.27462006,1,0,1771633137994193220
F,78,0,79.04914676,37.91067505,100596.15625000,0.51767147,-0.74927753,0.63409150,302.15710449,-373.03567505,180.35400391,-25.87823296,18.45197105,33.03532028,292.80163574,1266.93896484,108.52195740,42.37440491,126.05103302,-4.52997303,0.58827329,-0.01452995,1.03573275,8.26521969,-0.89259338,3.14537215,0.52445400,-0.58700097,-0.06288521,-0.61353350,532.98361683,462.12371826,-78.27462006,1,0,1771633138002253274
F,78,0,79.06032202,37.91181946,100581.09375000,0.54074275,-0.75220722,0.65569794,311.96087646,-378.15499878,180.94909668,-25.66674232,16.46995926,34.22483444,293.33047485,1268.51501465,108.52916718,42.43949127,126.05221558,-4.36640930,0.56290495,-0.00376471,1.04693913,8.47191906,-0.83030623,3.15702009,0.57734621,-0.56311935,-0.09218960,-0.58401126,532.98361683,462.12371826,-78.27462006,1,0,1771633138013344916
F,78,0,79.07207698,37.91201782,100596.15625000,0.58065975,-0.72181171,0.65862763,321.55102539,-382.78604126,181.38397217,-25.50534630,13.36668491,35.72158432,293.69717407,1269.60034180,108.59645844,42.48424530,126.05498505,-4.10111284,0.55342776,0.00664297,1.06067026,8.61311054,-0.78345835,3.15682244,0.60927790,-0.54423344,-0.10994007,-0.56613052,532.98361683,462.12371826,-78.27462006,1,0,1771633138027180484
F,78,0,79.08224045,37.90545654,100594.73437500,0.54159725,-0.75782245,0.69915497,329.16516113,-386.04379272,181.58233643,-25.38109970,11.03408337,36.60197067,294.24169922,1271.21557617,108.59477234,42.55142593,126.05967712,-3.96510768,0.54447144,0.02096988,1.07817400,8.78749943,-0.71669507,3.16820955,0.65530342,-0.50744241,-0.13808648,-0.54222858,532.98361683,462.12371826,-78.27462006,1,0,1771633138035213982
F,78,0,79.09443648,37.90402222,100578.39062500,0.60531795,-0.74000019,0.73797333,337.26757812,-390.01870728,181.81121826,-25.41907310,7.35677099,37.61494064,294.71066284,1272.60424805,108.70434570,42.60696793,126.06732941,-3.57292199,0.53564799,0.04013163,1.10248995,8.92865944,-0.67175347,3.16881967,0.69144338,-0.47662479,-0.15865247,-0.51919585,532.98361683,462.12371826,-78.27462006,1,0,1771633138047349859
F,78,0,79.10502226,37.90354919,100582.07812500,0.64779842,-0.71705097,0.78484833,344.08062744,-394.21487427,182.01721191,-25.45919037,5.01684475,38.01274109,295.20092773,1274.05004883,108.90731812,42.66398239,126.07698059,-2.94994497,0.52886248,0.05857062,1.13986003,9.06481838,-0.62652278,3.17607927,0.72768068,-0.44347045,-0.18120079,-0.49089819,532.98361683,462.12371826,-78.27462006,1,0,1771633138057215306
F,78,0,79.11619730,37.90905762,100581.32812500,0.68026912,-0.69507831,0.82513154,348.74981689,-397.42684937,182.33001709,-25.70132446,1.11190760,38.32912827,295.33322144,1274.96496582,109.00798798,42.69681168,126.07373047,-2.61508536,0.53019929,0.08143081,1.16675711,9.16784954,-0.60647297,3.17777848,0.74980915,-0.41459924,-0.19703308,-0.47652042,532.98361683,462.12371826,-78.27462006,1,0,1771633138071183133
F,78,0,79.12737235,37.90460205,100582.45312500,0.70578182,-0.66102070,0.83160126,352.82391357,-399.97506714,183.28369141,-25.93298149,-1.52697372,38.35485840,295.91943359,1276.69311523,109.10285950,42.76537323,126.09316254,-2.26151276,0.52563381,0.10765512,1.20776081,9.27321434,-0.58944726,3.19728732,0.78223044,-0.37128738,-0.22571079,-0.44644821,532.98361683,462.12371826,-78.27462006,1,0,1771633138079218020
F,78,0,79.13854752,37.90687561,100591.59375000,0.72055233,-0.60352558,0.80657685,356.98193359,-402.08078003,184.43572998,-26.47044754,-5.37069464,38.01925659,296.35250854,1277.96997070,109.11599731,42.81356430,126.10870361,-2.15174031,0.51307666,0.12478869,1.21746123,9.33551121,-0.56727582,3.21491909,0.80405533,-0.33987987,-0.24482882,-0.42194262,532.98361683,462.12371826,-78.27462006,1,0,1771633138093174494
F,78,0,79.14972271,37.89337158,100599.76562500,0.73471248,-0.52198261,0.77276337,362.06311035,-403.56088257,186.67114258,-26.98844528,-8.10508728,37.63326263,296.81811523,1279.34191895,109.09355927,42.86137772,126.12798309,-2.12879992,0.48996398,0.14392853,1.20369959,9.42130089,-0.53352624,3.24514341,0.82293904,-0.30308005,-0.26766336,-0.39908668,532.98361683,462.12371826,-78.27462006,1,0,1771633138101217066
F,78,0,79.16213933,37.89480591,100605.70312500,0.73141658,-0.43494648,0.71502411,367.60205078,-403.17941284,188.50219727,-27.37441826,-10.52971935,36.91642761,297.29809570,1280.74829102,109.05397797,42.90863800,126.14990234,-2.15228033,0.46924210,0.16307709,1.17924798,9.48603249,-0.47676754,3.27475047,0.83705729,-0.26293352,-0.29143786,-0.38113621,532.98361683,462.12371826,-78.27462006,1,0,1771633138113351368
F,78,0,79.17167307,37.89765930,100607.20312500,0.71957576,-0.38697284,0.67510712,371.98132324,-401.76797485,189.63134766,-28.19431114,-14.01860905,35.47904587,297.88452148,1282.47058105,108.85604858,42.96012878,126.17835236,-2.55425692,0.42997950,0.18344033,1.12303817,9.54806232,-0.36997631,3.30912113,0.85396469,-0.22000946,-0.31569752,-0.35025033,532.98361683,462.12371826,-78.27462006,1,0,1771633138123218520
F,78,0,79.18076457,37.90060425,100604.45312500,0.71371639,-0.34009784,0.63433564,377.50500488,-399.53256226,190.33325195,-28.78705406,-16.24624443,34.38720322,298.15216064,1283.25488281,108.75295258,42.97866058,126.19380951,-2.76846623,0.40228307,0.19542962,1.08301592,9.57038021,-0.31475690,3.31889391,0.86037695,-0.20149146,-0.32523543,-0.33671179,532.98361683,462.12371826,-78.27462006,1,0,1771633138135340563
F,78,0,79.19215752,37.89813232,100606.82812500,0.70053279,-0.31824726,0.61810029,381.70880127,-394.99307251,190.72235107,-29.74414444,-19.18579292,32.40438080,298.70962524,1284.88354492,108.60501099,43.01865005,126.22280121,-3.04414248,0.36506772,0.20765053,1.03693163,9.58930969,-0.18049613,3.32721615,0.87553924,-0.16031010,-0.34303498,-0.30009821,532.98361683,462.12371826,-78.27462006,1,0,1771633138145209714
F,78,0,79.20118911,37.89469910,100605.51562500,0.70016658,-0.30665058,0.61907685,384.69952393,-389.06503296,189.94415283,-30.39765358,-21.05298042,31.04528427,299.00909424,1285.76110840,108.51586151,43.03404236,126.23961639,-3.21470904,0.33312240,0.21411230,1.01386225,9.56822395,-0.09948508,3.31868529,0.88319492,-0.13870397,-0.35076299,-0.27873513,532.98361683,462.12371826,-78.27462006,1,0,1771633138157453608
F,78,0,79.21304818,37.88737488,100609.34375000,0.73593318,-0.29346699,0.65374482,385.24121094,-379.48251343,187.62481689,-30.76874352,-22.00249672,30.05862808,299.58847046,1287.46484375,108.38217163,43.06562805,126.27136230,-3.43621564,0.29479358,0.22434722,1.00898814,9.47771358,0.03962014,3.28784943,0.89991760,-0.09513944,-0.35644373,-0.23247536,532.98361683,462.12371826,-78.27462006,1,0,1771633138170116758
F,78,0,79.22451962,37.89831543,100609.09375000,0.79049861,-0.29297870,0.68548310,382.88372803,-369.39645386,184.96215820,-32.15349197,-24.89203453,26.75517464,300.02755737,1288.75183105,108.27365112,43.08531570,126.29642487,-3.61215067,0.26675174,0.23391943,1.03092694,9.34211159,0.13818884,3.24356651,0.90874958,-0.05824983,-0.36186513,-0.19958650,532.98361683,462.12371826,-78.27462006,1,0,1771633138179350637
F,78,0,79.23731747,37.89431763,100615.92187500,0.79062068,-0.27820820,0.69219697,378.35186768,-358.09732056,181.37634277,-33.21554947,-26.62473106,24.04324722,300.56118774,1290.31921387,108.12998199,43.10353470,126.32709503,-3.84094024,0.22718593,0.24109048,1.07109416,9.15031242,0.22197244,3.18400383,0.91539192,-0.01219613,-0.37001479,-0.15810749,532.98361683,462.12371826,-78.27462006,1,0,1771633138189216807
F,78,0,79.24634959,37.89822388,100614.95312500,0.79428279,-0.26417011,0.68645966,375.04071045,-350.94094849,178.99597168,-33.94758224,-27.42666435,22.14835548,300.94851685,1291.45288086,107.99748993,43.11317444,126.34710693,-4.07194090,0.19424732,0.23638688,1.08918583,9.02098751,0.27552661,3.14044714,0.91915464,0.01903523,-0.37279364,-0.12576701,532.98361683,462.12371826,-78.27462006,1,0,1771633138203176170
F,78,0,79.25703995,37.89109802,100614.20312500,0.78415096,-0.26050800,0.69085419,370.05108643,-342.15188599,174.97528076,-34.67750168,-27.98891830,20.15615273,301.46972656,1292.98217773,107.83741760,43.12328720,126.37209320,-4.33090401,0.15395607,0.22342169,1.10383785,8.82852745,0.33262867,3.06561995,0.92296517,0.05864112,-0.37135634,-0.08240877,532.98361683,462.12371826,-78.27462006,1,0,1771633138211213335
F,78,0,79.26923729,37.89233398,100614.10937500,0.76535213,-0.25696796,0.67828095,364.34429932,-333.49252319,170.24505615,-35.68356705,-28.57846451,17.36409378,301.86276245,1294.13232422,107.73716736,43.12901688,126.38683319,-4.46963358,0.12815168,0.20518044,1.11099446,8.70466995,0.36301774,3.01715541,0.92458636,0.08572970,-0.36790985,-0.04932376,532.98361683,462.12371826,-78.27462006,1,0,1771633138225168939
F,78,0,79.28009868,37.89146423,100615.67187500,0.77108943,-0.24756855,0.68670380,358.48492432,-325.61898804,166.46850586,-36.45242310,-28.84411812,15.55175972,302.47576904,1295.93127441,107.60903168,43.13306427,126.40461731,-4.61174583,0.08808224,0.16708840,1.11507487,8.50094891,0.39465195,2.92728233,0.92067522,0.13266267,-0.36709347,-0.00036736,532.98361683,462.12371826,-78.27462006,1,0,1771633138233223511
F,78,0,79.29251549,37.89195251,100615.04687500,0.79660213,-0.23707050,0.68169892,351.03863525,-317.44027710,162.89031982,-37.53597260,-28.98931503,12.74572468,302.91870117,1297.22546387,107.51962280,43.13274765,126.41412354,-4.70225763,0.06012565,0.13945509,1.12097204,8.33483315,0.41090181,2.86675644,0.91412771,0.16933618,-0.36708218,0.03076576,532.98361683,462.12371826,-78.27462006,1,0,1771633138245367331
F,78,0,79.30369054,37.90269470,100614.56250000,0.81588924,-0.25879902,0.71123993,343.96618652,-309.97872925,159.96063232,-38.13312912,-28.53866577,10.91999245,303.52850342,1299.01489258,107.41622925,43.13167953,126.42136383,-4.77239895,0.03363037,0.09934243,1.13521934,8.11766338,0.41384569,2.80147600,0.90361571,0.21184279,-0.36480021,0.07431038,532.98361683,462.12371826,-78.27462006,1,0,1771633138255225039
F,78,0,79.31415440,37.89669800,100619.46875000,0.84579647,-0.28321308,0.72015107,337.76348877,-305.17984009,158.35083008,-39.22845078,-27.94253349,8.31730938,303.82510376,1299.88793945,107.35481262,43.12968826,126.42018127,-4.83150148,0.02117833,0.06810214,1.15004218,8.00330639,0.41142160,2.77979684,0.89843112,0.22704253,-0.36286986,0.09797323,532.98361683,462.12371826,-78.27462006,1,0,1771633138267375007
F,78,0,79.32479892,37.89404297,100618.87500000,0.88754451,-0.31263202,0.73125947,330.87414551,-300.84634399,157.00805664,-39.92347717,-27.34033585,6.61753941,304.41473389,1301.61572266,107.22844696,43.12814331,126.41537476,-4.95030546,0.00922536,0.02053238,1.19232869,7.82928753,0.37862608,2.73810148,0.88455838,0.25927582,-0.36308873,0.13601205,532.98361683,462.12371826,-78.27462006,1,0,1771633138278368540
F,78,0,79.33666799,37.88577271,100621.42187500,0.93307674,-0.34510273,0.76092255,323.90850830,-296.97824097,156.11541748,-40.85151291,-26.08386993,4.11463356,304.79000854,1302.71545410,107.13822174,43.12693024,126.40856171,-5.04415989,0.00413192,-0.01114789,1.22608757,7.72714186,0.35019365,2.73346901,0.87349176,0.28066143,-0.36540893,0.15721841,532.98361683,462.12371826,-78.27462006,1,0,1771633138291190819
F,78,0,79.34714907,37.89195251,100623.95312500,0.92685115,-0.34156269,0.74590790,316.90472412,-294.12484741,155.89416504,-41.40687561,-25.17798615,2.65700269,305.32571411,1304.28466797,107.01158142,43.12582016,126.39552307,-5.16401100,0.00043140,-0.05108654,1.26517642,7.58081245,0.30062550,2.72395635,0.85719287,0.30813396,-0.36793628,0.18680702,532.98361683,462.12371826,-78.27462006,1,0,1771633138299224946
F,78,0,79.35932152,37.88681030,100625.07812500,0.92050350,-0.31495136,0.70525849,310.45025635,-291.95046997,156.35955811,-41.93407440,-23.87532234,1.30077684,305.82382202,1305.74426270,106.89202118,43.12382889,126.38137054,-5.27686357,-0.00567533,-0.08210290,1.27837312,7.47377014,0.24423857,2.72972727,0.84130669,0.33339155,-0.36728656,0.21483432,532.98361683,462.12371826,-78.27462006,1,0,1771633138311343415
F,78,0,79.36883329,37.89222717,100628.46875000,0.88632381,-0.31910175,0.65240204,305.28515625,-290.29489136,157.04620361,-42.74325562,-22.26312065,-0.85157734,306.34402466,1307.26818848,106.73821259,43.12186050,126.36227417,-5.47076416,-0.01003596,-0.11283441,1.25854945,7.36174393,0.19252536,2.73876095,0.82437581,0.35981509,-0.36504653,0.24016374,532.98361683,462.12371826,-78.27462006,1,0,1771633138321230752
F,78,0,79.37943263,37.89765930,100630.67187500,0.88376033,-0.32544941,0.60674775,300.79144287,-288.53250122,157.88543701,-43.22929764,-20.74434471,-2.18640494,306.61364746,1308.05175781,106.62963867,43.12085342,126.35160065,-5.64664745,-0.01281756,-0.12622173,1.23247135,7.31461716,0.16660732,2.74956536,0.81127453,0.37586492,-0.36924025,0.25341812,532.98361683,462.12371826,-78.27462006,1,0,1771633138333355165
F,78,0,79.38915845,37.88975525,100635.42187500,0.89657772,-0.32471699,0.60479462,296.82415771,-287.21261597,159.18243408,-43.72153473,-19.46257019,-3.34233141,307.21267700,1309.80688477,106.43373871,43.11978912,126.32800293,-5.91221809,-0.01250579,-0.14716163,1.20739961,7.22171688,0.12413462,2.77001715,0.78839928,0.40236223,-0.36805186,0.28472647,532.98361683,462.12371826,-78.27462006,1,0,1771633138343231558
F,78,0,79.39936733,37.89356995,100635.10937500,0.92123592,-0.35438007,0.60125458,290.58331299,-284.66439819,160.60913086,-44.14940643,-17.73641396,-4.45052767,307.56872559,1310.84997559,106.29629517,43.11836624,126.31119537,-6.11661673,-0.01528180,-0.16540664,1.19993401,7.15142250,0.09794179,2.78873658,0.77375507,0.41770127,-0.36576384,0.30503383,532.98361683,462.12371826,-78.27462006,1,0,1771633138357199402
F,78,0,79.41047471,37.90431213,100634.59375000,0.95321834,-0.38733906,0.60589325,285.01385498,-283.37503052,162.38677979,-44.56892395,-16.22012138,-5.55585957,308.16604614,1312.60363770,106.11504364,43.11957932,126.28093719,-6.32558155,-0.00463047,-0.19327906,1.21043479,7.03138685,0.02802079,2.82933903,0.74973297,0.43341759,-0.37034595,0.33599660,532.98361683,462.12371826,-78.27462006,1,0,1771633138365229956
F,78,0,79.42171767,37.90316772,100634.54687500,0.93698299,-0.49329609,0.63665497,279.78009033,-283.16903687,164.00421143,-45.14017105,-13.69770908,-6.89831829,308.59536743,1313.85998535,105.98868561,43.12259293,126.25545502,-6.45858669,0.00777915,-0.21934791,1.22795081,6.96042252,-0.02591327,2.85213614,0.73343807,0.43796059,-0.37741634,0.35751367,532.98361683,462.12371826,-78.27462006,1,0,1771633138379200449
F,78,0,79.43184252,37.90669250,100635.01562500,0.94259822,-0.52332538,0.62261689,275.03460693,-284.05404663,164.88922119,-45.43555450,-10.66183758,-8.07994556,308.87863159,1314.69299316,105.90418243,43.12585068,126.23491669,-6.54446602,0.01823370,-0.24493159,1.24462628,6.93028879,-0.06584050,2.86712980,0.72435075,0.44138545,-0.37977889,0.36913827,532.98361683,462.12371826,-78.27462006,1,0,1771633138387229799
F,78,0,79.44275828,37.90107727,100633.07812500,0.92721736,-0.54078144,0.60430634,270.23571777,-285.18319702,166.03363037,-45.72952271,-8.87639523,-8.74342251,309.45275879,1316.37109375,105.77519226,43.13205719,126.19532013,-6.61252499,0.03325087,-0.27410978,1.26459992,6.87649918,-0.15895885,2.89010382,0.69974768,0.45254573,-0.38788462,0.39382872,532.98361683,462.12371826,-78.27462006,1,0,1771633138399366397
F,78,0,79.45431195,37.89613342,100632.45312500,0.88290584,-0.55689472,0.57256806,265.84118652,-286.28182983,167.04833984,-45.85510635,-6.02442455,-9.57479763,310.02066040,1318.02478027,105.68373108,43.13837814,126.15273285,-6.59118414,0.04246403,-0.29802909,1.26171649,6.82292652,-0.23812172,2.91068292,0.67448366,0.46671048,-0.39112774,0.41745937,532.98361683,462.12371826,-78.27462006,1,0,1771633138409231678
