state_letter,set_extension,encoder_position,battery_voltage,current_milliamps,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_rotated_acceleration_x_gs,raw_rotated_acceleration_y_gs,raw_rotated_acceleration_z_gs,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_z_meters,est_velocity_z_meters_per_s,est_mach_number,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,est_tilt_angle_degrees,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
L,113,0,0.0,0.0,203.39187486,54.46353149,101889.65625000,0.79650879,-0.60327148,-0.03149414,0.74648297,0.66391909,0.03645872,0.34332272,-0.04577636,0.05340576,-38.77816772,-25.76421165,-5.05293512,-3.02977037,-0.29498428,0.00081297,0.76837069,-0.52972853,-0.27431777,0.23182726,160.26161194,468.75086378,468.38134595,-15.40725994,1,0,1774474347832436459
L,113,0,0.0,0.0,203.40203712,54.46646118,101889.45312500,0.79638672,-0.60607910,-0.02844238,0.74622220,0.66630125,0.03959353,0.35858151,-0.01525879,0.20599364,-38.79661942,-25.85575294,-5.05837440,-3.02792501,-0.29179043,0.00080417,0.76837802,-0.52982014,-0.27423307,0.23169382,160.26771545,468.75086378,468.38134595,-15.40725994,1,0,1774474347843416599
L,113,0,0.0,0.0,203.41241204,54.46957397,101890.87500000,0.79589844,-0.60437012,-0.03137207,0.74718636,0.66331679,0.03775004,0.39672849,0.12207031,0.16021727,-38.78347778,-25.85642815,-4.98007011,-3.02946496,-0.29481959,0.00081251,0.76844168,-0.52982771,-0.27416560,0.23154563,160.26203918,468.75086378,468.38134595,-15.40725994,1,0,1774474347854498364
L,113,0,0.0,0.0,203.42439367,54.46533203,101890.46875000,0.79443359,-0.60400391,-0.03015137,0.74567866,0.66282094,0.03855284,0.32806394,-0.02288818,0.04577636,-38.70936966,-25.82592583,-4.99164581,-3.02749348,-0.29132020,0.00080287,0.76844823,-0.52991605,-0.27407557,0.23142771,160.26824951,468.75086378,468.38134595,-15.40725994,1,0,1774474347865571263
L,113,0,0.0,0.0,203.43506685,54.46269226,101890.48437500,0.79602051,-0.60229492,-0.03161621,0.74670815,0.66222602,0.03593084,0.32806394,0.00000000,0.25939938,-38.65397644,-25.84405327,-5.02705479,-3.02614808,-0.28940147,0.00079759,0.76847011,-0.53000396,-0.27398553,0.23126082,160.27247620,468.75086378,468.38134595,-15.40725994,1,0,1774474347876498979
L,113,0,0.0,0.0,203.44526823,54.47193909,101889.59375000,0.79650879,-0.60156250,-0.03015137,0.74570274,0.66323102,0.03556557,0.44250485,-0.07629394,0.11444091,-38.70381546,-25.80100250,-5.05193186,-3.02701259,-0.29132062,0.00080286,0.76851469,-0.53000969,-0.27393594,0.23115823,160.26855469,468.75086378,468.38134595,-15.40725994,1,0,1774474347887520621
L,113,0,0.0,0.0,203.45784620,54.46051025,101889.29687500,0.79492188,-0.60424805,-0.02807617,0.74539292,0.66382462,0.03912728,0.57220453,0.24414061,0.30517575,-38.55490875,-25.85645676,-5.02601719,-3.02489042,-0.28797948,0.00079367,0.76853698,-0.53011101,-0.27382666,0.23098135,160.27397156,468.75086378,468.38134595,-15.40725994,1,0,1774474347898506647
L,113,0,0.0,0.0,203.47030597,54.46826172,101889.81250000,0.79553223,-0.60437012,-0.03100586,0.74789208,0.66204762,0.03803286,0.48065183,0.20599364,0.35095212,-38.67290115,-25.90470123,-5.07484531,-3.02442932,-0.28744143,0.00079218,0.76855946,-0.53016341,-0.27375108,0.23087591,160.27595520,468.75086378,468.38134595,-15.40725994,1,0,1774474347909531195
L,113,0,0.0,0.0,203.48130133,54.47146606,101891.39062500,0.79565430,-0.60559082,-0.03051758,0.74861002,0.66241682,0.03904450,0.47302243,0.29754636,0.25176999,-38.72157669,-25.82604980,-4.97372007,-3.02317619,-0.28565648,0.00078725,0.76859337,-0.53024501,-0.27363434,0.23071367,160.27915955,468.75086378,468.38134595,-15.40725994,1,0,1774474347920475423
L,113,0,0.0,0.0,203.49284004,54.46524048,101889.89062500,0.79528809,-0.60437012,-0.03076172,0.74800301,0.66160256,0.03829315,0.51116937,0.16021727,0.06103515,-38.80253983,-25.84377480,-5.02846098,-3.02577305,-0.29044959,0.00080047,0.76865482,-0.53020513,-0.27360237,0.23063838,160.27032471,468.75086378,468.38134595,-15.40725994,1,0,1774474347931544416
L,113,0,0.0,0.0,203.50535888,54.45532227,101889.32812500,0.79736328,-0.60461426,-0.02832031,0.74768394,0.66457355,0.03820065,0.51116937,0.08392333,0.24414061,-38.77207947,-25.86170769,-5.08214760,-3.02881598,-0.29616827,0.00081624,0.76873618,-0.53016400,-0.27355927,0.23051292,160.25921631,468.75086378,468.38134595,-15.40725994,1,0,1774474347942481258
L,113,0,0.0,0.0,203.51672353,54.46174622,101891.01562500,0.79760742,-0.60424805,-0.03027344,0.74909121,0.66308391,0.03730860,0.38909909,-0.01525879,0.08392333,-38.79020691,-25.78887367,-5.02277994,-3.03090572,-0.29990864,0.00082654,0.76879543,-0.53016800,-0.27350214,0.23037393,160.25354004,468.75086378,468.38134595,-15.40725994,1,0,1774474347953499160
L,113,0,0.0,0.0,203.52789280,54.45230103,101890.14062500,0.79602051,-0.60620117,-0.02978516,0.74924827,0.66260958,0.03988999,0.46539304,0.07629394,0.25939938,-38.73450851,-25.90483475,-5.04535961,-3.03195381,-0.30197966,0.00083226,0.76882893,-0.53017753,-0.27346009,0.23029011,160.25097656,468.75086378,468.38134595,-15.40725994,1,0,1774474347964372009
