state_letter,set_extension,encoder_position,battery_voltage,current_milliamps,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_rotated_acceleration_x_gs,raw_rotated_acceleration_y_gs,raw_rotated_acceleration_z_gs,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_z_meters,est_velocity_z_meters_per_s,est_mach_number,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,est_tilt_angle_degrees,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
S,112,0,0.0,0.0,404.32950945,35.59297180,100892.75000000,0.52184719,-0.85857695,-0.06118833,0.28483552,0.96533680,-0.01471540,0.07452203,0.21785241,-0.26263303,9.60083008,-1079711.87500000,5.37109375,0.31167126,-2530.30175781,7.18341541,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734651049543
S,112,0,0.0,0.0,404.34020252,35.59602356,100892.59375000,0.51818705,-0.85747534,-0.05363005,0.28536642,0.96186006,-0.00701030,0.25762749,0.01185877,0.08068971,9.55200195,-1082153.37500000,5.26123047,0.31167126,-2530.30175781,7.18338013,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734662023371
S,112,0,0.0,0.0,404.35451636,35.60290527,100892.60937500,0.52490407,-0.85748076,-0.05130970,0.28053129,0.96680075,-0.00536322,0.26525688,0.27125818,-0.09478635,9.54589844,-1085815.37500000,5.18798828,0.31167126,-2530.30175781,7.18330050,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734673020420
S,112,0,0.0,0.0,404.36701976,35.59545898,100891.62500000,0.52209973,-0.86028612,-0.04777495,0.28392851,0.96661568,-0.00128240,0.26525688,0.01185877,0.37823609,9.49707031,-1074829.12500000,5.31005859,0.31167126,-2530.30175781,7.18338680,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734684026674
S,112,0,0.0,0.0,404.38051535,35.58273315,100890.96875000,0.52002060,-0.85637820,-0.04814185,0.28252918,0.96244287,-0.00188231,0.35680962,0.27888757,0.12646608,9.51538086,-1076049.75000000,5.34057617,0.31167126,-2530.30175781,7.18353510,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734695031483
S,112,0,0.0,0.0,404.39202645,35.58044434,100891.90625000,0.51831490,-0.86113757,-0.04826468,0.28715426,0.96440583,-0.00130603,0.40258598,0.59169275,0.01202516,9.49096680,-1074218.75000000,5.32836914,0.31167126,-2530.30175781,7.18356180,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734706021180
S,112,0,0.0,0.0,404.40452983,35.59230042,100890.17187500,0.51928657,-0.85930729,-0.05533661,0.28621644,0.96391702,-0.00859902,0.50939751,0.39332849,0.08831911,9.50317383,-1077270.50000000,5.27343750,0.31167126,-2530.30175781,7.18342352,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734716984804
S,112,0,0.0,0.0,404.41583248,35.59162903,100891.68750000,0.52148342,-0.85808837,-0.05545740,0.28387630,0.96471143,-0.00906708,0.62383842,0.53065759,0.01965456,9.50927734,-1079711.87500000,5.29174805,0.31167126,-2530.30175781,7.18343115,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734727982817
S,112,0,0.0,0.0,404.42703583,35.59478760,100891.37500000,0.52172476,-0.85613537,-0.05801798,0.28267133,0.96358037,-0.01184158,0.69250292,0.65272790,0.01965456,9.50927734,-1078491.25000000,5.24291992,0.31167126,-2530.30175781,7.18339443,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734739018477
S,112,0,0.0,0.0,404.43896614,35.58752441,100889.10937500,0.52087492,-0.86065131,-0.05557966,0.28616774,0.96599710,-0.00884217,0.97479051,0.75190997,0.11120728,9.52148438,-1073608.37500000,5.32226562,0.31167126,-2530.30175781,7.18347883,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734750000286
S,112,0,0.0,0.0,404.45105947,35.59028625,100890.54687500,0.52331793,-0.85882223,-0.05106666,0.28253365,0.96653843,-0.00481948,0.70776170,0.70613360,0.10357789,9.52148438,-1080322.25000000,5.37719727,0.31167126,-2530.30175781,7.18344641,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734761070243
S,112,0,0.0,0.0,404.46329555,35.58694458,100892.84375000,0.52014524,-0.85698861,-0.04423975,0.28231353,0.96292919,0.00203323,0.80694383,0.75190997,0.25616577,9.52148438,-1084594.75000000,5.27954102,0.31167126,-2530.30175781,7.18348598,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734772016941
S,112,0,0.0,0.0,404.47524683,35.58656311,100890.81250000,0.52136934,-0.85833240,-0.04058096,0.28193170,0.96472251,0.00568417,0.89849657,0.98842120,0.45453003,9.53369141,-1079101.50000000,5.32836914,0.31167126,-2530.30175781,7.18349028,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734783048268
S,112,0,0.0,0.0,404.48580155,35.58808899,100891.35937500,0.51966298,-0.86126071,-0.03899665,0.28497183,0.96543854,0.00774379,0.97479051,0.72902179,0.20276001,9.49096680,-1077880.87500000,5.26733398,0.31167126,-2530.30175781,7.18347216,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734794035466
S,112,0,0.0,0.0,404.49830490,35.58283997,100890.56250000,0.51587975,-0.86345500,-0.03851087,0.28903002,0.96413332,0.00883520,0.67724419,0.95027423,0.19513062,9.44824219,-1075439.50000000,5.19409180,0.31167126,-2530.30175781,7.18353367,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734805061960
S,112,0,0.0,0.0,404.51048116,35.59373474,100891.67187500,0.51832151,-0.86223626,-0.03729021,0.28632784,0.96510214,0.00967024,0.86797899,1.04182696,0.46978882,9.54589844,-1087646.50000000,5.28564453,0.31167126,-2530.30175781,7.18340683,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734816099898
S,112,0,0.0,0.0,404.52081095,35.58570862,100892.64062500,0.51758683,-0.85979420,-0.03741253,0.28505975,0.96290988,0.00934663,0.85272020,0.95790362,0.00439577,9.50927734,-1078491.25000000,5.32226562,0.31167126,-2530.30175781,7.18350029,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734827060670
