state_letter,set_extension,encoder_position,timestamp,invalid_fields,scaledAccelX,scaledAccelY,scaledAccelZ,scaledGyroX,scaledGyroY,scaledGyroZ,deltaVelX,deltaVelY,deltaVelZ,deltaThetaX,deltaThetaY,deltaThetaZ,scaledAmbientPressure,estOrientQuaternionW,estOrientQuaternionX,estOrientQuaternionY,estOrientQuaternionZ,estPressureAlt,estAttitudeUncertQuaternionW,estAttitudeUncertQuaternionX,estAttitudeUncertQuaternionY,estAttitudeUncertQuaternionZ,estAngularRateX,estAngularRateY,estAngularRateZ,estCompensatedAccelX,estCompensatedAccelY,estCompensatedAccelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estGravityVectorX,estGravityVectorY,estGravityVectorZ,current_altitude,vertical_velocity,vertical_acceleration,predicted_apogee,a_coefficient,b_coefficient,uncertainty_threshold_1,uncertainty_threshold_2,batch_number,imu_queue_size,apogee_predictor_queue_size,update_timestamp_ns
S,-0.72,0,1737839597622238720,,0.99887449,0.01491041,0.00428856,0.00361892,-0.00120530,0.00133964,0.00998292,0.00015288,0.00004922,0.00001744,-0.00001484,0.00001324,1034.78723145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,0,0,1737839597562029037
S,-0.72,0,1737839597633069568,,,,,,,,,,,,,,,0.36347735,0.61497182,0.36125043,-0.59932643,-177.82810974,0.01231713,0.00745959,0.01268369,0.00754650,-0.01353861,0.00311291,0.00218227,9.80474949,0.14212450,0.04696510,0.02702522,0.27946535,-0.12305415,-9.77772427,0.13734084,-0.17001925,-0.08878479,0.00000000,9.80068495,,,,,,69,1,0,1737839597579205060
S,-0.72,0,1737839597632181504,,0.99912953,0.01604633,0.00478306,-0.01017450,0.00055867,0.00088371,0.00998661,0.00016330,0.00004321,-0.00011466,0.00001412,0.00001662,1034.79187012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,0,0,1737839597579959162
S,-0.72,0,1737839597642124288,,0.99960607,0.01562364,0.00282475,-0.02211188,-0.00002991,-0.00035858,0.00999199,0.00016548,0.00002542,-0.00023628,-0.00000192,-0.00000366,1034.79418945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,0,0,1737839597586181230
S,-0.72,0,1737839597653007360,,,,,,,,,,,,,,,0.36362091,0.61488783,0.36139244,-0.59923989,-177.82810974,0.01231713,0.00745959,0.01268369,0.00754650,-0.03422953,-0.00172100,0.00487775,9.82629776,0.15867615,-0.01648954,0.04857540,0.29609334,-0.18649609,-9.77772236,0.13741721,-0.17000656,-0.08878479,0.00000000,9.82078561,,,,,,72,1,0,1737839597593078110
S,-0.72,0,1737839597652062976,,1.00016475,0.01577654,0.00036458,-0.02943013,-0.00038596,-0.00012276,0.01000563,0.00015455,0.00000001,-0.00030921,0.00000590,0.00001287,1034.79516602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,0,1737839597593758756
S,-0.72,0,1737839597662003968,,0.99902725,0.01645963,-0.00110263,-0.03481813,-0.00149080,0.00045385,0.00998443,0.00017288,-0.00001873,-0.00035889,-0.00001747,0.00000702,1034.78344727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,0,0,1737839597605190916
S,-0.72,0,1737839597672950016,,,,,,,,,,,,,,,0.36369044,0.61451858,0.36166224,-0.59941351,-177.60086060,0.01231694,0.00745893,0.01268290,0.00754503,-0.03887525,-0.00356345,-0.00245848,9.78945732,0.14473516,-0.01414661,0.01156521,0.27597111,-0.17909312,-9.77789211,0.13123597,-0.16494651,0.13846436,0.00000000,9.78423725,,,,,,75,1,0,1737839597620920652
S,-0.72,0,1737839597671948032,,0.99843782,0.01574007,-0.00331069,-0.03647061,-0.00090857,0.00108136,0.00998141,0.00015182,-0.00003499,-0.00037257,-0.00001150,0.00001468,1034.77563477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,0,0,1737839597621541344
S,-0.72,0,1737839597681887232,,0.99776697,0.01722816,-0.00330722,-0.03636012,-0.00335687,0.00071266,0.00997757,0.00017390,-0.00003396,-0.00035568,-0.00002486,0.00001620,1034.77185059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,0,0,1737839597622140717
S,-0.72,0,1737839597692889856,,,,,,,,,,,,,,,0.36392224,0.61437494,0.36187392,-0.59929246,-177.60086060,0.01231694,0.00745893,0.01268290,0.00754503,-0.03845336,0.00004418,0.00349135,9.80130672,0.15634932,-0.04375829,0.02340603,0.28772402,-0.20824414,-9.77790070,0.13137472,-0.16448586,0.13846436,0.00000000,9.79534319,,,,,,78,1,0,1737839597635909695
S,-0.72,0,1737839597691828224,,0.99805766,0.01633570,-0.00392705,-0.04040877,-0.00134696,0.00204021,0.00998656,0.00016193,-0.00003902,-0.00040218,-0.00001014,0.00001467,1034.77001953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,0,0,1737839597636530461
S,-0.72,0,1737839597701771008,,0.99908078,0.01708872,-0.00681037,-0.04768547,-0.00125824,0.00328465,0.00999563,0.00017099,-0.00007083,-0.00048613,-0.00001714,0.00002196,1034.77734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,0,1737839597647757848
S,-0.72,0,1737839597712827904,,,,,,,,,,,,,,,0.36423779,0.61419648,0.36214575,-0.59911948,-177.75411987,0.01231876,0.00746695,0.01267922,0.00755299,-0.05184561,-0.00193358,0.00197866,9.79957390,0.20104364,-0.08729742,0.02167320,0.33297768,-0.25134361,-9.77790070,0.13193405,-0.16404620,-0.01479492,0.00000000,9.79212757,,,,,,81,1,0,1737839597653509600
S,-0.72,0,1737839597711710208,,0.99785841,0.02050681,-0.00988449,-0.05462583,0.00017787,0.00359436,0.00998221,0.00020071,-0.00010379,-0.00054776,0.00001012,0.00004408,1034.78234863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,0,0,1737839597654830126
S,-0.72,0,1737839597721651200,,0.99835825,0.01841197,-0.01449514,-0.05015945,0.00192868,0.00305209,0.00997613,0.00020040,-0.00016880,-0.00052343,0.00001948,0.00003919,1034.78479004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,0,0,1737839597664216978
S,-0.72,0,1737839597732763904,,,,,,,,,,,,,,,0.36455008,0.61403680,0.36242297,-0.59892541,-177.75411987,0.01231876,0.00746695,0.01267922,0.00755299,-0.02739077,-0.00449436,0.00558896,9.80185699,0.11883581,-0.14807309,0.02396965,0.25151050,-0.31221533,-9.77788734,0.13267468,-0.16414222,-0.01479492,0.00000000,9.79456535,,,,,,84,0,0,1737839597671299906
S,-0.72,0,1737839597731594496,,0.99828029,0.01525350,-0.01907040,-0.02848683,0.00066066,0.00256375,0.00999182,0.00013614,-0.00017820,-0.00027223,0.00000763,0.00002935,1034.78601074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0,0,1737839597678467366
S,-0.72,0,1737839597741533952,,0.99885118,0.01698628,-0.02077913,-0.00397130,0.00098724,0.00111196,0.00999088,0.00019545,-0.00023437,-0.00000474,-0.00000273,0.00000846,1034.80236816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,0,0,1737839597682223337
S,-0.72,0,1737839597752704000,,,,,,,,,,,,,,,0.36455730,0.61404014,0.36241749,-0.59892088,-178.11875916,0.01231876,0.00746695,0.01267922,0.00755299,0.01867826,0.00438898,0.00391867,9.80320454,0.06445271,-0.14074679,0.02532005,0.19733404,-0.30489230,-9.77788448,0.13288133,-0.16414550,-0.37943420,0.00000000,9.79684087,,,,,,87,0,0,1737839597695000805
S,-0.72,0,1737839597751475456,,0.99941725,0.01432249,-0.01751884,0.01691611,0.00149695,0.00296239,0.00998709,0.00012091,-0.00015894,0.00020223,0.00001884,0.00002831,1034.81738281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,0,0,1737839597696835950
S,-0.72,0,1737839597761419520,,0.99841344,0.02178664,-0.01609181,0.02082728,0.00264950,0.00240965,0.00998831,0.00024130,-0.00016872,0.00023679,0.00002549,0.00002638,1034.82482910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0,0,1737839597707197587
S,-0.72,0,1737839597772642304,,,,,,,,,,,,,,,0.36442652,0.61414361,0.36228076,-0.59897709,-178.11875916,0.01231876,0.00746695,0.01267922,0.00755299,0.01434479,0.00061236,0.00218053,9.81193924,0.18637170,-0.06420545,0.03406906,0.31962347,-0.22889864,-9.77787018,0.13325179,-0.16469319,-0.37943420,0.00000000,9.80505348,,,,,,90,1,0,1737839597716351661
S,-0.72,0,1737839597771359488,,0.99842018,0.01866869,-0.00801340,0.01564588,0.00340546,0.00395109,0.00998214,0.00019156,-0.00005386,0.00015090,0.00004300,0.00004171,1034.82836914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,0,1737839597716855538
S,-0.72,0,1737839597781301248,,0.99972767,0.01712976,-0.01122406,0.01170242,0.00586122,0.00268768,0.01000127,0.00015941,-0.00012611,0.00010481,0.00005310,0.00003798,1034.80310059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0,0,1737839597724331899
S,-0.72,0,1737839597792584448,,,,,,,,,,,,,,,0.36435342,0.61423248,0.36220729,-0.59897488,-177.50045776,0.01231876,0.00746695,0.01267922,0.00755299,0.01216984,0.00919683,0.00541733,9.78538132,0.13862616,-0.07642959,0.00753880,0.27250957,-0.24221659,-9.77784252,0.13388340,-0.16578700,0.23886719,0.00000000,9.77894633,,,,,,93,1,0,1737839597738333451
S,-0.72,0,1737839597791245056,,0.99914527,0.01391711,-0.00938045,0.01453225,0.00663754,0.00521909,0.00999403,0.00015082,-0.00009223,0.00014205,0.00007149,0.00005357,1034.77856445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,0,0,1737839597738970627
S,-0.72,0,1737839597801185024,,0.99873221,0.01447132,-0.01029278,0.02309834,0.00641804,0.00390055,0.00998146,0.00014084,-0.00010352,0.00023362,0.00007061,0.00003856,1034.76672363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,0,0,1737839597744351283
S,-0.72,0,1737839597812525056,,,,,,,,,,,,,,,0.36420992,0.61436659,0.36206672,-0.59900957,-177.50045776,0.01231876,0.00746695,0.01267922,0.00755299,0.03586702,0.00296471,0.00320967,9.80732346,0.16621639,-0.04095348,0.02951050,0.30073258,-0.20797257,-9.77781296,0.13451619,-0.16701910,0.23886719,0.00000000,9.80106984,,,,,,96,1,0,1737839597756012962
S,-0.72,0,1737839597811127040,,0.99844611,0.01783385,-0.00485586,0.03110345,0.00585674,0.00327331,0.00999017,0.00018731,-0.00004992,0.00032907,0.00005549,0.00003584,1034.76098633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,0,0,1737839597756963354
S,-0.72,0,1737839597821070848,,0.99885106,0.01558254,-0.00198947,0.03299386,0.00483733,0.00345757,0.00998988,0.00015831,-0.00001107,0.00033721,0.00004531,0.00003139,1034.76062012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,0,0,1737839597766577520
S,-0.72,0,1737839597832464128,,,,,,,,,,,,,,,0.36400941,0.61452281,0.36187577,-0.59908670,-177.57444763,0.01231876,0.00746695,0.01267922,0.00755299,0.02071278,0.00615577,0.00005105,9.81770229,0.14344929,-0.01044968,0.03991127,0.27835926,-0.17851737,-9.77779102,0.13490997,-0.16806769,0.16487732,0.00000000,9.81234377,,,,,,99,0,0,1737839597775823313
S,-0.72,0,1737839597831011328,,0.99939764,0.01702061,0.00115140,0.02479467,0.00403822,0.00489225,0.00999832,0.00017399,0.00000849,0.00024306,0.00005104,0.00004528,1034.76293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,1737839597776476510
S,-0.72,0,1737839597840953088,,0.99930006,0.01547101,0.00410359,0.01341001,0.00584081,0.00407941,0.00999397,0.00016047,0.00005631,0.00011023,0.00005459,0.00003890,1034.76391602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,0,0,1737839597784112730
S,-0.72,0,1737839597852400640,,,,,,,,,,,,,,,0.36394322,0.61460060,0.36181507,-0.59908384,-177.57444763,0.01231876,0.00746695,0.01267922,0.00755299,-0.00248725,0.00243976,0.00435716,9.80369854,0.18238306,0.03815269,0.02593136,0.31778270,-0.13092455,-9.77776718,0.13539964,-0.16907725,0.16487732,0.00000000,9.79859878,,,,,,102,0,0,1737839597792291907
S,-0.72,0,1737839597850897152,,0.99935329,0.01630478,0.00459933,-0.00026522,0.00653529,0.00499933,0.00999564,0.00016102,0.00004363,-0.00002128,0.00007243,0.00004378,1034.76452637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,0,0,1737839597796195290
S,-0.72,0,1737839597860837376,,1.00010502,0.01813788,0.00530497,-0.01102157,0.00447001,0.00428894,0.01000230,0.00018751,0.00005645,-0.00012584,0.00003597,0.00004788,1034.75878906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,0,0,1737839597802400838
S,-0.72,0,1737839597872341504,,,,,,,,,,,,,,,0.36403459,0.61459309,0.36188063,-0.59899640,-177.38420105,0.01231876,0.00746695,0.01267922,0.00755299,-0.02329303,0.00018030,0.00379290,9.80200672,0.19446181,-0.02180906,0.02426434,0.33075714,-0.19163433,-9.77774239,0.13629533,-0.16982527,0.35512390,0.00000000,9.79557063,,,,,,105,1,0,1737839597816629722
S,-0.72,0,1737839597870779904,,0.99927455,0.01654106,0.00055792,-0.01578043,0.00399132,0.00475960,0.00998793,0.00016379,-0.00000105,-0.00018073,0.00003269,0.00004558,1034.75000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,0,0,1737839597817894295
S,-0.72,0,1737839597880723712,,0.99912310,0.01603456,0.00020847,-0.01591801,0.00313579,0.00444594,0.00998960,0.00015624,0.00000373,-0.00017101,0.00002798,0.00004561,1034.74572754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,0,0,1737839597826941481
S,-0.72,0,1737839597892280064,,,,,,,,,,,,,,,0.36414513,0.61456192,0.36195579,-0.59891582,-177.38420105,0.01231876,0.00746695,0.01267922,0.00755299,-0.00533600,0.00005703,-0.00058242,9.76258183,0.11789106,-0.07987227,-0.01514339,0.25498301,-0.25001135,-9.77772522,0.13709193,-0.17013907,0.35512390,0.00000000,9.75629575,,,,,,108,1,0,1737839597833597415
S,-0.72,0,1737839597890664192,,0.99828190,0.01588273,-0.00416523,-0.01071998,0.00107943,0.00541647,0.00997589,0.00016302,-0.00004666,-0.00010398,0.00000920,0.00005362,1034.74365234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,0,0,1737839597834198437
S,-0.72,0,1737839597900607232,,0.99998379,0.01674367,-0.00208791,-0.00785487,0.00035306,0.00313363,0.01001099,0.00016332,-0.00001937,-0.00006613,0.00000387,0.00003536,1034.74450684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,0,0,1737839597846869592
S,-0.72,0,1737839597912216832,,,,,,,,,,,,,,,0.36403522,0.61428446,0.36203507,-0.59921920,-177.50045776,0.01231925,0.00746876,0.01268258,0.00755377,-0.00716838,0.00009955,0.00062430,9.78430367,0.17363146,-0.01207177,0.00639725,0.30434948,-0.17666620,-9.77790642,0.13071802,-0.16459443,0.23886719,0.00000000,9.77838370,,,,,,111,0,0,1737839597851358253
S,-0.72,0,1737839597910557696,,0.99846339,0.01698888,-0.00284582,-0.00934318,0.00103703,0.00425739,0.00998379,0.00017296,-0.00002228,-0.00009239,0.00001503,0.00004807,1034.75024414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,0,0,1737839597862594086
S,-0.72,0,1737839597920499200,,0.99850273,0.01703464,-0.00296629,-0.01654136,0.00149374,0.00452388,0.00999077,0.00017222,-0.00004040,-0.00017480,0.00001824,0.00004432,1034.75292969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,0,0,1737839597864985561
S,-0.72,0,1737839597932157696,,,,,,,,,,,,,,,0.36415276,0.61424714,0.36211330,-0.59913874,-177.50045776,0.01231925,0.00746876,0.01268258,0.00755377,-0.02191357,0.00324636,0.00653735,9.81760883,0.15713245,-0.02097664,0.03971672,0.28864998,-0.18578303,-9.77789211,0.13151753,-0.16480638,0.23886719,0.00000000,9.81172007,,,,,,114,1,0,1737839597880278542
S,-0.72,0,1737839597930441984,,0.99936426,0.01445111,-0.00349731,-0.01840807,0.00324205,0.00518450,0.00999920,0.00014440,-0.00003235,-0.00019147,0.00002786,0.00005386,1034.75439453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0,0,1737839597881183797
S,-0.72,0,1737839597940386560,,0.99811524,0.01443333,-0.00683967,-0.01542345,0.00052922,0.00537686,0.00998197,0.00014106,-0.00006976,-0.00016274,0.00000769,0.00005874,1034.75500488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,0,0,1737839597886599663
S,-0.72,0,1737839597952096512,,,,,,,,,,,,,,,0.36426628,0.61422431,0.36218271,-0.59905118,-177.74354553,0.01231925,0.00746876,0.01268258,0.00755377,-0.00296675,0.00113765,-0.00211647,9.81248856,0.12729006,-0.08921883,0.03461742,0.25981578,-0.25445992,-9.77787113,0.13252573,-0.16524109,-0.00422058,0.00000000,9.80581064,,,,,,117,1,0,1737839597895362489
S,-0.72,0,1737839597950327296,,0.99994338,0.01437471,-0.00760264,-0.00668582,0.00209482,0.00497655,0.00999632,0.00013701,-0.00007916,-0.00005876,0.00003409,0.00004994,1034.77087402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,0,0,1737839597896213051
S,-0.72,0,1737839597960269568,,0.99845165,0.01418037,-0.00926887,0.00567108,0.00163464,0.00419805,0.00998453,0.00014291,-0.00009494,0.00007577,0.00001477,0.00004445,1034.77844238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0,0,1737839597904358186
S,-0.72,0,1737839597972033792,,,,,,,,,,,,,,,0.36423409,0.61427218,0.36211973,-0.59905970,-177.74354553,0.01231925,0.00746876,0.01268258,0.00755377,0.01522503,0.00129895,0.00391703,9.75730705,0.11341797,-0.05170072,-0.02055073,0.24657533,-0.21720071,-9.77785778,0.13315736,-0.16549999,-0.00422058,0.00000000,9.75154284,,,,,,120,1,0,1737839597917582929
S,-0.72,0,1737839597970214656,,0.99845082,0.01290559,-0.00618879,0.01691237,0.00122854,0.00405762,0.00997859,0.00012948,-0.00006277,0.00018332,0.00001822,0.00003829,1034.78210449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,0,0,1737839597918996970
S,-0.72,0,1737839597980155648,,0.99932444,0.01175461,-0.00552695,0.02417978,0.00041067,0.00234866,0.00999040,0.00010418,-0.00005730,0.00026020,0.00001188,0.00002576,1034.78393555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,0,0,1737839597922955510
S,-0.72,0,1737839597991974912,,,,,,,,,,,,,,,0.36409673,0.61436844,0.36196581,-0.59913754,-177.73826599,0.01231925,0.00746876,0.01268258,0.00755377,0.02134056,-0.00133722,0.00196049,9.80461597,0.11872056,-0.02225724,0.02676392,0.25216588,-0.18788967,-9.77785206,0.13344532,-0.16563243,0.00105896,0.00000000,9.79929929,,,,,,123,0,0,1737839597935548929
S,-0.72,0,1737839597990098688,,0.99947655,0.01224422,-0.00293501,0.02020607,-0.00007568,0.00158952,0.00999911,0.00013016,-0.00002557,0.00021083,-0.00000298,0.00001547,1034.78454590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,0,0,1737839597936982473
S,-0.72,0,1737839598000043776,,0.99812019,0.01342578,-0.00155178,0.01114020,0.00121657,0.00324918,0.00997224,0.00013559,-0.00001311,0.00009789,0.00001441,0.00003859,1034.78454590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,0,0,1737839597946959031
S,-0.72,0,1737839598011913984,,,,,,,,,,,,,,,0.36405393,0.61441576,0.36190057,-0.59915447,-177.73826599,0.01231925,0.00746876,0.01268258,0.00755377,-0.00760514,0.00373967,0.00170422,9.80572605,0.12477065,-0.00796416,0.02788353,0.25868350,-0.17380936,-9.77784252,0.13391285,-0.16584520,0.00105896,0.00000000,9.80055490,,,,,,126,1,0,1737839597956926383
S,-0.72,0,1737839598009985792,,0.99913698,0.01429423,-0.00237673,-0.00298580,0.00292282,0.00364424,0.00999588,0.00014191,-0.00002019,-0.00004391,0.00003809,0.00003737,1034.78454590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,0,0,1737839597957614604
S,-0.72,0,1737839598019928832,,0.99749613,0.01426867,-0.00229934,-0.01246801,0.00456151,0.00535056,0.00997424,0.00014166,-0.00002055,-0.00014857,0.00004230,0.00004187,1034.78454590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,0,0,1737839597964950832
S,-0.72,0,1737839598031851264,,,,,,,,,,,,,,,0.36414257,0.61439604,0.36197320,-0.59907693,-177.39476013,0.01231925,0.00746876,0.01268258,0.00755377,-0.01409883,0.00198569,0.00091123,9.78153419,0.10996470,-0.05741308,0.00371075,0.24449983,-0.22381333,-9.77782345,0.13453513,-0.16640025,0.34456482,0.00000000,9.77566554,,,,,,129,0,0,1737839597972385112
S,-0.72,0,1737839598029880064,,0.99837929,0.01240780,-0.00503105,-0.01423099,0.00236492,0.00333480,0.00998653,0.00011240,-0.00006149,-0.00014674,0.00001488,0.00002870,1034.76599121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,0,0,1737839597982783403
S,-0.72,0,1737839598039821568,,0.99778277,0.01353370,-0.00606439,-0.01466820,0.00156454,0.00232542,0.00997506,0.00013587,-0.00006347,-0.00015282,0.00001582,0.00002712,1034.75366211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,0,0,1737839597984671520
S,-0.72,0,1737839598051792640,,,,,,,,,,,,,,,0.36424094,0.61435199,0.36206254,-0.59900832,-177.39476013,0.01231925,0.00746876,0.01268258,0.00755377,-0.01512185,0.00102232,0.00184382,9.80715084,0.13815516,-0.07060862,0.02933407,0.27299780,-0.23721500,-9.77781677,0.13484265,-0.16660638,0.34456482,0.00000000,9.80055377,,,,,,132,1,0,1737839597996306175
S,-0.72,0,1737839598049765120,,0.99881995,0.01438715,-0.00594030,-0.01542271,0.00064955,0.00121587,0.00999316,0.00014578,-0.00005669,-0.00015257,0.00000646,0.00000740,1034.74792480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,0,0,1737839597997878019
S,-0.72,0,1737839598059712512,,0.99897987,0.01555642,-0.00519574,-0.01670389,-0.00016282,0.00046615,0.00998782,0.00015510,-0.00005015,-0.00016546,0.00000371,0.00000929,1034.74511719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,0,0,1737839598008413019
S,-0.72,0,1737839598071731968,,,,,,,,,,,,,,,0.36434442,0.61428541,0.36215755,-0.59895617,-178.02363586,0.01231925,0.00746876,0.01268258,0.00755377,-0.01997470,0.00025140,-0.00528814,9.81957054,0.13806969,-0.06391468,0.04175091,0.27293742,-0.23026851,-9.77781963,0.13486771,-0.16635384,-0.28431091,0.00000000,9.81312654,,,,,,135,0,0,1737839598015570275
S,-0.72,0,1737839598069653760,,0.99957979,0.01535543,-0.00505936,-0.02016006,-0.00002491,0.00028947,0.00999288,0.00015435,-0.00004775,-0.00019530,-0.00000533,0.00000184,1034.77807617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,0,0,1737839598015570275
S,-0.72,0,1737839598079597312,,0.99922705,0.01697259,-0.00562050,-0.02338372,0.00385922,0.00029602,0.00998885,0.00016790,-0.00004989,-0.00024455,0.00003531,0.00000141,1034.79980469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,0,0,1737839598024938145
S,-0.72,0,1737839598091669248,,,,,,,,,,,,,,,0.36448970,0.61421144,0.36231375,-0.59884912,-178.02363586,0.01231925,0.00746876,0.01268258,0.00755377,-0.02875893,0.00084224,0.00180635,9.81431484,0.21640600,-0.08472047,0.03650475,0.35142091,-0.25151119,-9.77781010,0.13501491,-0.16679072,-0.28431091,0.00000000,9.80619933,,,,,,137,0,0,1737839598031816635
S,-0.72,0,1737839598089542912,,0.99998409,0.01911263,-0.00958972,-0.02598169,0.00398072,0.00143345,0.01000000,0.00020756,-0.00009644,-0.00027212,0.00003645,0.00002811,1034.81030273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,0,0,1737839598036349231
S,-0.72,0,1737839598099485184,,0.99997032,0.01902445,-0.01055048,-0.01833478,0.00557962,0.00311284,0.01000094,0.00018736,-0.00011132,-0.00018216,0.00005553,0.00002611,1034.81530762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,0,0,1737839598044203654
S,-0.72,0,1737839598111610624,,,,,,,,,,,,,,,0.36459023,0.61417252,0.36242479,-0.59876072,-177.93379211,0.01231820,0.00747844,0.01267928,0.00756416,0.00033072,0.00547063,0.00322760,9.81095886,0.20199214,-0.12716521,0.03316212,0.33726296,-0.29459304,-9.77779675,0.13527082,-0.16742784,-0.19446716,0.00000000,9.80221998,,,,,,140,1,0,1737839598055618222
S,-0.72,0,1737839598109428736,,0.99935931,0.01961356,-0.01158120,-0.00222291,0.00307417,0.00313255,0.00999318,0.00018636,-0.00012400,-0.00001584,0.00001606,0.00002536,1034.81396484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,0,0,1737839598056217262
S,-0.72,0,1737839598119374080,,0.99949884,0.01775170,-0.01054736,0.01282025,0.00384181,0.00311951,0.00999999,0.00018510,-0.00010905,0.00015429,0.00004140,0.00003229,1034.81140137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,0,0,1737839598066079378
S,-0.72,0,1737839598131550464,,,,,,,,,,,,,,,0.36449945,0.61425531,0.36232987,-0.59878856,-177.93379211,0.01231820,0.00747844,0.01267928,0.00756416,0.02539336,0.00119982,0.00429558,9.79565620,0.17318060,-0.07329796,0.01787567,0.30886561,-0.24136835,-9.77778053,0.13568500,-0.16807041,-0.19446716,0.00000000,9.78837675,,,,,,143,1,0,1737839598073815579
S,-0.72,0,1737839598129316352,,0.99980837,0.02099012,-0.00801485,0.02126714,0.00270476,0.00338498,0.00999780,0.00019760,-0.00007382,0.00023440,0.00002524,0.00003587,1034.81018066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,0,0,1737839598074685755
