state_letter,set_extension,encoder_position,timestamp,invalid_fields,scaledAccelX,scaledAccelY,scaledAccelZ,scaledGyroX,scaledGyroY,scaledGyroZ,deltaVelX,deltaVelY,deltaVelZ,deltaThetaX,deltaThetaY,deltaThetaZ,scaledAmbientPressure,estOrientQuaternionW,estOrientQuaternionX,estOrientQuaternionY,estOrientQuaternionZ,estPressureAlt,estAttitudeUncertQuaternionW,estAttitudeUncertQuaternionX,estAttitudeUncertQuaternionY,estAttitudeUncertQuaternionZ,estAngularRateX,estAngularRateY,estAngularRateZ,estCompensatedAccelX,estCompensatedAccelY,estCompensatedAccelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estGravityVectorX,estGravityVectorY,estGravityVectorZ,current_altitude,vertical_velocity,vertical_acceleration,predicted_apogee,a_coefficient,b_coefficient,uncertainty_threshold_1,uncertainty_threshold_2,retrieved_imu_packets,queued_imu_packets,apogee_predictor_queue_size,imu_packets_per_cycle,update_timestamp_ns
C,20,-8,1740256942972622080,,,,,,,,,,,,,,,0.7810725,-0.09622593,-0.06079424,0.61397922,604.62609863,0.07552996,0.01111856,0.01694787,0.08312522,-0.00913935,0.04752889,-1.16583276,-0.16317748,-0.37635791,7.66365528,-0.38999939,-2.57661772,17.19041061,-0.2268219,-2.20025992,9.52675533,763.09129333,109.10499298,-7.56233346,,,,,,1,3,0,1,1740256942970133683
C,20,-8,1740256942972857344,,0.0356408,-0.22137526,0.86682844,-0.01869994,0.05862622,-1.15979755,0.00008509,-0.00004145,0.00145613,-0.00003619,0.00009978,-0.00231608,942.70141602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,2,1740256942970426224
C,20,-8,1740256942974617600,,,,,,,,,,,,,,,0.78178728,-0.09619123,-0.06088378,0.61306542,604.62609863,0.07552996,0.01111856,0.01694787,0.08312522,-0.02016225,0.03276321,-1.16085637,0.687154,2.01078057,6.80883455,0.46468735,-0.19028115,16.33550835,-0.22246666,-2.20106173,9.52667332,763.09129333,109.0729982,-6.23495274,,,,,,3,2,0,2,1740256942970426224
C,20,-8,1740256942974848256,,0.09106562,-0.08961509,0.8823036,-0.0106854,0.05088615,-1.17842698,0.00035436,-0.00033919,0.00163257,-0.00001656,0.00010114,-0.00236923,942.69744873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256942970513948
C,20,-8,1740256942976611584,,,,,,,,,,,,,,,0.78250659,-0.09615777,-0.06097149,0.61214358,604.62609863,0.07552996,0.01111856,0.01694787,0.08312522,-0.00892968,0.05397294,-1.18335903,1.87718344,-3.19085932,8.09934902,1.6590513,-5.3927145,17.62593842,-0.21813218,-2.20185542,9.52659035,763.09129333,109.03625187,-8.63142441,,,,,,1,0,0,1,1740256942971070511
C,20,-8,1740256942976841472,,0.10897328,0.22627032,0.58989769,-0.02040658,0.03965648,-1.17738032,1.73e-6,0.00045845,0.00156966,-0.00004496,0.00008531,-0.00234713,942.69519043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,1740256942975833893
C,20,-8,1740256942978608896,,,,,,,,,,,,,,,0.78323001,-0.09612668,-0.06105376,0.61121422,604.62609863,0.07552996,0.01111856,0.01694787,0.08312522,-0.01735515,0.04617358,-1.17642832,-0.61671746,1.0496062,9.91445255,-0.830607,-1.15300882,19.44095993,-0.21388952,-2.20261502,9.52650738,763.09129333,108.99781215,-9.4461983,,,,,,2,3,0,2,1740256942976198806
C,20,-8,1740256942978836480,,-0.04295908,-0.12441614,0.77642524,-0.01714915,0.05574377,-1.16555595,0.00006939,-0.00008583,0.00141408,-0.00003997,0.00009212,-0.00233011,942.69396973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,2,1740256942976486180
C,20,-8,1740256942980604416,,,,,,,,,,,,,,,0.78394842,-0.09609357,-0.06114789,0.61028844,604.62609863,0.07552996,0.01111856,0.01694787,0.08312522,-0.02078202,0.03161117,-1.17413557,1.44944608,1.555462,5.34552479,1.23999393,-0.64801395,14.87193584,-0.20945217,-2.20347595,9.52641106,763.09129333,108.96844404,-4.92045708,,,,,,3,0,0,2,1740256942976486180
C,20,-8,1740256942980828416,,-0.06412965,0.21540377,0.71168327,-0.02036035,0.03385951,-1.1720432,-0.0002955,0.00017319,0.00162783,-0.00005279,0.00008909,-0.00234877,942.69329834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,1740256942976819870
C,20,-8,1740256942982598400,,,,,,,,,,,,,,,0.78466547,-0.09606677,-0.06123949,0.60936123,604.62609863,0.07552996,0.01111856,0.01694787,0.08312522,-0.02459001,0.05792737,-1.17570686,-1.92272437,-1.37050188,8.72591305,-2.12785053,-3.57489729,18.2522049,-0.20512614,-2.20439529,9.52629089,763.09129333,108.93141211,-8.7724427,,,,,,2,1,1,1,1740256942977131430
C,20,-8,1740256942982817024,,-0.08382221,0.020009,0.67438948,-0.02939919,0.03627587,-1.17358494,-0.00010816,0.0000787,0.00145737,-0.00005301,0.00007301,-0.00234549,942.69287109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1740256942977213042
C,20,-8,1740256942984595712,,,,,,,,,,,,,,,0.78538185,-0.0960382,-0.0613311,0.60843295,604.62609863,0.07552996,0.01111856,0.01694787,0.08312522,-0.01828197,0.02958468,-1.17521441,-0.25385138,1.67972481,7.24170589,-0.4546279,-0.52555597,16.76788712,-0.20077652,-2.20528078,9.52618027,763.09129333,108.8984448,-6.70849506,,,,,,1,3,0,2,1740256942982158316
C,20,-8,1740256942984811776,,-0.12753382,-0.10039143,0.90134454,-0.02651146,0.03802558,-1.1797359,-0.00013029,-0.00018508,0.00162028,-0.0000409,0.0000767,-0.00236686,942.69262695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,2,1740256942982449468
C,20,-8,1740256942986591488,,,,,,,,,,,,,,,0.78609991,-0.09599936,-0.0614306,0.60750103,604.62609863,0.07552996,0.01111856,0.01694787,0.08312522,-0.01817927,0.03393119,-1.18627584,-0.28239197,-0.45037392,6.44522238,-0.47856492,-2.65647078,15.97130966,-0.19617294,-2.20609689,9.52608681,763.09129333,108.86614769,-6.38452237,,,,,,3,2,0,2,1740256942982449468
C,20,-8,1740256942986803200,,-0.03193629,0.1061253,0.80954981,-0.03375989,0.02852456,-1.18038201,-0.00032443,0.00023767,0.00135702,-0.00007064,0.00005723,-0.00236826,942.69250488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256942982535599
C,20,-8,1740256942988585728,,,,,,,,,,,,,,,0.78682017,-0.09596549,-0.06153507,0.60656244,604.62609863,0.07552996,0.01111856,0.01694787,0.08312522,-0.03253822,0.02937585,-1.18873191,-2.67110014,0.25864393,6.83035994,-2.86263537,-1.94839597,16.35631752,-0.19153532,-2.20703983,9.52595806,763.09129333,108.83353791,-6.55290883,,,,,,1,1,0,1,1740256942982966957
C,20,-8,1740256942988791296,,0.04715476,-0.0885071,0.76564205,-0.03522846,0.04134464,-1.17103338,0.00010968,-0.00002322,0.00153504,-0.00007184,0.00009653,-0.00233563,942.69244385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1740256942983037976
C,20,-8,1740256942990583040,,,,,,,,,,,,,,,0.78753495,-0.0959408,-0.06164057,0.60562748,604.62609863,0.07552996,0.01111856,0.01694787,0.08312522,-0.03447508,0.04206702,-1.17300451,0.56752086,1.04446507,8.05185699,0.38051865,-1.16366053,17.5776577,-0.18700221,-2.20812559,9.5258007,763.09129333,108.79868129,-7.65446002,,,,,,1,3,0,1,1740256942988146048
C,20,-8,1740256942990786048,,-0.04557017,0.14596683,0.75912178,-0.04105906,0.0288341,-1.16310823,0.00009795,0.00019152,0.00168082,-0.00008066,0.0000519,-0.00232642,942.69244385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,2,1740256942988430571
C,20,-8,1740256942992578560,,,,,,,,,,,,,,,0.78824252,-0.09591697,-0.06174735,0.60469919,604.62609863,0.07552996,0.01111856,0.01694787,0.08312522,-0.03600205,0.02624208,-1.16958451,1.37656701,-0.48936489,8.6678257,1.1940881,-2.69859457,18.19345856,-0.18247895,-2.20922971,9.52563381,763.09129333,108.76196016,-8.60338029,,,,,,3,2,0,2,1740256942988430571
C,20,-8,1740256942992776960,,0.0653142,0.15393922,0.76827282,-0.03990835,0.04318463,-1.15937912,-0.00005645,0.00048319,0.00142177,-0.00008869,0.00007493,-0.00231906,942.69244385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256942988516054
C,20,-8,1740256942994577408,,,,,,,,,,,,,,,0.7889452,-0.09589271,-0.06186322,0.60377413,604.62609863,0.07552996,0.01111856,0.01694787,0.08312522,-0.04534653,0.02596942,-1.16376185,-1.30651438,2.87848377,6.55645514,-1.48433423,0.66805863,16.08189964,-0.17781991,-2.21042514,9.52544498,763.09129333,108.73087287,-5.75604445,,,,,,1,3,0,2,1740256942994057299
C,20,-8,1740256942994770176,,0.07084707,-0.21073109,0.75315905,-0.03273387,0.04719316,-1.16979957,0.00011424,-0.00031145,0.0015837,-0.00004485,0.00009236,-0.00233691,942.69244385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,2,1740256942994340988
C,20,-8,1740256942996574720,,,,,,,,,,,,,,,0.78964716,-0.09586678,-0.06196663,0.60284907,604.62609863,0.07552996,0.01111856,0.01694787,0.08312522,-0.01842628,0.0438219,-1.16662812,0.71491224,-0.00241987,8.05201721,0.54157984,-2.21386099,17.57730484,-0.17333242,-2.21144104,9.52528667,763.09129333,108.69555703,-7.88227636,,,,,,3,2,0,2,1740256942994340988
C,20,-8,1740256942996765440,,-0.05050884,0.17605144,0.6921609,-0.03867224,0.03990013,-1.14142609,-0.00009005,0.00063058,0.0015054,-0.00008474,0.00008572,-0.00229541,942.69244385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256942994426711
C,20,-8,1740256942998570752,,,,,,,,,,,,,,,0.79034984,-0.09584485,-0.06206092,0.60192156,604.62609863,0.07552996,0.01111856,0.01694787,0.08312522,-0.0408676,0.04573039,-1.16610789,0.17649712,1.60078776,7.7792263,0.00747156,-0.61161792,17.30437088,-0.16902556,-2.21240568,9.52514553,763.09129333,108.66150881,-7.2598832,,,,,,1,4,0,1,1740256942995101998
C,20,-8,1740256942998757376,,0.00680383,0.13375944,0.69640976,-0.0380905,0.04306441,-1.14193928,-0.00026988,-0.00033301,0.00150139,-0.00008857,0.00008165,-0.00226305,942.69244385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,1,1740256942995388966
C,20,-8,1740256943000565248,,,,,,,,,,,,,,,0.79103786,-0.09583196,-0.06216469,0.60100836,604.62609863,0.07552996,0.01111856,0.01694787,0.08312522,-0.0451418,0.0351868,-1.12716711,-2.16214681,-2.7839129,7.32776022,-2.32686806,-4.99752045,16.85270119,-0.16472118,-2.21360731,9.52494049,763.09129333,108.6266226,-7.69433198,,,,,,4,0,0,1,1740256942995388966
C,20,-8,1740256943000746240,,0.02068991,0.04614127,0.85487652,-0.04285882,0.03184366,-1.1405915,0.00022126,0.00009485,0.00164047,-0.00007415,0.00005926,-0.00229379,942.61627197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,1,1740256942995388966
C,20,-8,1740256943002562304,,,,,,,,,,,,,,,0.7917214,-0.09581038,-0.06227019,0.60009998,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.02945186,0.03104865,-1.15457106,1.72742617,1.40924656,7.07940388,1.56712604,-0.80544174,16.60416412,-0.16030014,-2.2146883,9.5247612,764.62120056,108.59375545,-6.65835085,,,,,,1,3,0,2,1740256943000146236
C,20,-8,1740256943002740992,,0.08437608,0.18216029,0.74259841,-0.04110644,0.03861357,-1.12666345,0.00025957,0.00024532,0.00132828,-0.00008967,0.00009254,-0.00224607,942.5736084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,2,1740256943000482649
C,20,-8,1740256943004557824,,,,,,,,,,,,,,,0.79240501,-0.09579153,-0.06237277,0.59918946,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.04622098,0.04351621,-1.12960613,1.13461494,0.59226382,6.79652882,0.97866476,-1.62350667,16.32111359,-0.15595022,-2.21577048,9.52458382,764.62120056,108.56115346,-6.54118395,,,,,,3,2,0,2,1740256943000482649
C,20,-8,1740256943004732416,,-0.06913832,0.06293539,0.91546369,-0.0456546,0.04276416,-1.11831021,-0.00018254,0.00008928,0.00161266,-0.00009025,0.00007036,-0.002238,942.54968262,,,,,,,,,,,,,,,,,,,,,,,,,1293.07738198,-6.48237803,0.05120654,0.03165575,0.00074805,2,0,0,2,1740256943000584798
C,20,-8,1740256943006551808,,,,,,,,,,,,,,,0.79307812,-0.09577649,-0.06247897,0.59828961,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.04051493,0.02652541,-1.12533867,-0.44791248,1.15406501,6.94918728,-0.59953201,-1.06287825,16.47356796,-0.15161952,-2.21694326,9.52438164,764.62120056,108.52859849,-6.52737788,,,,,,1,1,1,1,1740256943001042638
C,20,-8,1740256943006720768,,0.14203945,0.103123,0.8031854,-0.04272266,0.03815247,-1.13482046,0.00030481,0.00025165,0.00138743,-0.0000861,0.00009312,-0.00227163,942.53631592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1740256943001111843
C,20,-8,1740256943008549120,,,,,,,,,,,,,,,0.7937513,-0.09576198,-0.06258131,0.59738785,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.04264501,0.05062478,-1.13192439,0.58925253,1.22413528,7.2898283,0.44190365,-0.99393785,16.81401443,-0.14734888,-2.21807313,9.52418613,764.62120056,108.49530165,-6.87348811,,,,,,1,3,0,1,1740256943006142414
C,20,-8,1740256943008715520,,-0.01907776,0.06407905,0.63635135,-0.04693084,0.04217184,-1.10370314,-8.96e-6,0.00027749,0.00157679,-0.00009711,0.000078,-0.00221694,942.52880859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,2,1740256943006421677
C,20,-8,1740256943010544640,,,,,,,,,,,,,,,0.79442388,-0.09575069,-0.06268303,0.59648418,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.04526476,0.03165857,-1.12717867,0.76543391,1.80397892,9.30079269,0.6223135,-0.41525912,18.82476997,-0.14312044,-2.21923804,9.52397728,764.62120056,108.45835108,-8.71835896,,,,,,3,2,0,2,1740256943006421677
C,20,-8,1740256943010706432,,-0.08784878,-0.04313363,0.72104114,-0.04209736,0.04406434,-1.11060178,-0.00014465,-0.00008475,0.00144316,-0.00008606,0.00006418,-0.00220674,942.52459717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256943006505771
C,20,-8,1740256943012543488,,,,,,,,,,,,,,,0.79508448,-0.09573276,-0.06279364,0.59559464,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.04322304,0.02438852,-1.09771597,-0.51135075,-0.19932714,6.37103701,-0.6500662,-2.4197216,15.89481163,-0.13871543,-2.22039437,9.52377415,764.62120056,108.42627426,-6.2492263,,,,,,1,3,1,1,1740256943012057608
C,20,-8,1740256943012699904,,0.02380398,0.0415661,0.68700814,-0.04015052,0.031891,-1.12813091,0.00008312,0.00031181,0.00150325,-0.00006991,0.00007452,-0.00225231,942.52227783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,1,1740256943012337186
C,20,-8,1740256943014540544,,,,,,,,,,,,,,,0.79574388,-0.09571305,-0.06289454,0.59470588,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.0309779,0.04468336,-1.12289524,-0.11402472,1.45449924,7.68037987,-0.24846616,-0.76690531,17.20397949,-0.13444144,-2.22140455,9.52359962,764.62120056,108.39235808,-7.18561811,,,,,,3,2,0,1,1740256943012337186
C,20,-8,1740256943014695424,,0.08563495,0.03323504,0.77125394,-0.04398814,0.03995286,-1.11113417,0.00005995,0.00003623,0.00158117,-0.0000834,0.00009087,-0.00223021,942.52093506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,1740256943012421743
C,20,-8,1740256943016536832,,,,,,,,,,,,,,,0.79641241,-0.09569491,-0.06298893,0.59380305,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.03803254,0.04046024,-1.12949908,-0.1604756,-0.10665775,7.28717375,-0.29072326,-2.32901692,16.8106041,-0.13024767,-2.22235918,9.52343082,764.62120056,108.35855762,-7.13373187,,,,,,1,2,0,1,1740256943012951214
C,20,-8,1740256943016687872,,-0.09975485,0.03424151,0.84421623,-0.03869735,0.03852559,-1.13175547,-0.00016536,-0.0000173,0.00146725,-0.00009056,0.00005854,-0.00224725,942.52020264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,1,1740256943013222217
C,20,-8,1740256943018531328,,,,,,,,,,,,,,,0.79707605,-0.09567761,-0.06309707,0.59290349,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.04913732,0.02250959,-1.1142565,0.16801849,-0.32753146,6.43567085,0.04215893,-2.55100918,15.95890617,-0.12585956,-2.2234776,9.52323532,764.62120056,108.32633443,-6.35906396,,,,,,3,0,0,1,1740256943013222217
C,20,-8,1740256943018677760,,0.10625641,0.22105981,0.77158672,-0.03952223,0.03715092,-1.15271771,0.00029925,0.00039804,0.00143932,-0.00006941,0.00009419,-0.00232784,942.51977539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1740256943013686057
C,20,-8,1740256943020528384,,,,,,,,,,,,,,,0.79775023,-0.09565831,-0.06320019,0.59198809,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.02888372,0.05045493,-1.16671634,0.6869027,1.20846438,7.44860411,0.56542104,-1.01603794,16.97165489,-0.12148166,-2.22450233,9.52305031,764.62120056,108.29271393,-7.03554479,,,,,,1,2,0,1,1740256943018112472
C,20,-8,1740256943020672512,,0.03271413,0.04745393,0.75242919,-0.04393586,0.03662308,-1.14146197,0.00007478,0.00003252,0.00166748,-0.00008787,0.00009318,-0.00228177,942.51953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,2,1740256943018391346
C,20,-8,1740256943022523904,,,,,,,,,,,,,,,0.79843491,-0.09564141,-0.06329301,0.59105706,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.04074697,0.04610993,-1.14929116,0.70627046,0.96956319,8.73535061,0.58902222,-1.25587845,18.25823402,-0.11724825,-2.22544169,9.52288342,764.62120056,108.25651092,-8.3437503,,,,,,3,2,0,2,1740256943018391346
C,20,-8,1740256943022663936,,-0.28741336,-0.05405794,0.76764935,-0.04772533,0.03743738,-1.14200568,-0.00062517,0.00002601,0.00152877,-0.00010687,0.0000299,-0.00228668,942.51940918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256943018479699
C,20,-8,1740256943024517888,,,,,,,,,,,,,,,0.79910994,-0.09561967,-0.06341198,0.59013498,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.05276329,0.0000226,-1.14655387,-1.96842694,0.79093111,7.28466272,-2.08100367,-1.43566525,16.8073349,-0.11257683,-2.22659636,9.52267265,764.62120056,108.22325173,-6.88251509,1290.19206577,-6.48237803,0.05120654,0.03165575,0.00074805,1,1,0,1,1740256943019087874
C,20,-8,1740256943024652288,,0.08607332,0.19499311,0.74804318,-0.04672988,0.03214368,-1.13884568,0.0001775,0.00025329,0.00153422,-0.00007796,0.00010425,-0.00227134,942.51934814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1740256943019160523
C,20,-8,1740256943026515456,,,,,,,,,,,,,,,0.79978156,-0.09560038,-0.0635213,0.5892157,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.03356378,0.06348924,-1.13877213,-0.84357876,-0.23684557,7.63988638,-0.95167077,-2.46451592,17.16235733,-0.10809203,-2.22767043,9.52247047,764.62120056,108.18873226,-7.48358883,,,,,,1,2,0,2,1740256943024164742
C,20,-8,1740256943026647296,,-0.1082852,-0.05560321,0.86719233,-0.04979501,0.05023336,-1.10812807,-0.0002309,0.00014162,0.00154469,-0.00010523,0.00008169,-0.00221198,942.51934814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256943024242688
C,20,-8,1740256943028516352,,,,,,,,,,,,,,,0.80044562,-0.09558839,-0.06361964,0.58830464,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.05193323,0.02362459,-1.12132072,-0.16385382,2.44771814,6.66950512,-0.26773927,0.2189939,16.19177628,-0.10388544,-2.22872424,9.52227211,764.62120056,108.15715291,-5.98341276,,,,,,1,3,0,2,1740256943029985547
C,20,-8,1740256943028644096,,0.14094242,0.22131658,0.70625323,-0.04486642,0.03407642,-1.15125942,0.00016505,0.00035635,0.00140999,-0.00009449,0.00006441,-0.00228365,942.51934814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,1,1740256943030288218
C,20,-8,1740256943030515456,,,,,,,,,,,,,,,0.80110216,-0.09557511,-0.06373176,0.58740014,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.04828053,0.03771568,-1.12228143,-0.46363071,0.08930871,7.84023046,-0.56309855,-2.14059758,17.36226845,-0.09946782,-2.22990632,9.52203846,764.62120056,108.12233042,-7.62073245,,,,,,5,1,0,1,1740256943030288218
C,20,-8,1740256943030643200,,-0.07552437,0.23543909,0.8246811,-0.05086373,0.03431854,-1.15388978,-0.00005204,0.00061981,0.00167488,-0.00008821,0.00007722,-0.00233893,942.51934814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,1,1740256943030288218
C,20,-8,1740256943032513024,,,,,,,,,,,,,,,0.80177724,-0.09555743,-0.06383661,0.58646995,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.03609859,0.03737731,-1.18342686,1.11589575,3.45731187,7.77047014,1.02085567,1.22637749,17.29231644,-0.09504008,-2.23093438,9.52184582,764.62120056,108.08900871,-6.88395069,,,,,,1,0,0,1,1740256943030579351
C,20,-8,1740256943032639232,,-0.02191729,-0.05297235,0.77142286,-0.05170768,0.03959941,-1.15094209,-0.00013887,-0.00005698,0.00136006,-0.00010949,0.00007815,-0.00229472,942.51934814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256943030777188
C,20,-8,1740256943034509056,,,,,,,,,,,,,,,0.80245858,-0.0955402,-0.06394663,0.58552808,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.05535188,0.03300945,-1.1493721,-1.25150418,0.86000365,6.59622765,-1.34200883,-1.37201786,16.1178627,-0.09050463,-2.23202157,9.5216341,764.62120056,108.05704683,-6.21464268,,,,,,1,2,1,1,1740256943031112655
C,20,-8,1740256943034632192,,-0.1865308,0.10186535,0.79511023,-0.06480985,0.02896554,-1.1317451,-0.00037612,-0.00003112,0.00166072,-0.0001314,0.00004908,-0.00227795,942.51934814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,1740256943031183360
C,20,-8,1740256943036504320,,,,,,,,,,,,,,,0.8031286,-0.09552918,-0.06406691,0.58459747,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.05882038,0.02455559,-1.15312958,-1.11618233,-1.56135011,8.37564659,-1.2020942,-3.794662,17.89702225,-0.08591191,-2.23331189,9.52137661,764.62120056,108.02058929,-8.47348145,,,,,,1,1,0,1,1740256943031959408
C,20,-8,1740256943036622080,,-0.12630859,0.01421718,0.79751617,-0.05035124,0.0271274,-1.12456059,-0.00008281,-0.00009443,0.00138836,-0.00009602,0.00006379,-0.00224055,942.51934814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1740256943032026835
C,20,-8,1740256943038501632,,,,,,,,,,,,,,,0.80378944,-0.09551721,-0.06418519,0.58367735,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.05187616,0.03192522,-1.12162745,-0.42809659,-0.076493,6.41740799,-0.50946468,-2.31104875,15.93852997,-0.08136809,-2.23455572,9.52112198,764.62120056,107.98850389,-6.26692778,,,,,,1,2,0,1,1740256943036140615
C,20,-8,1740256943038617088,,0.08187582,0.10481016,0.8335731,-0.04902112,0.03101721,-1.11657298,0.00003828,0.00001764,0.00160222,-0.0001006,0.00007277,-0.00223003,942.51934814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,2,1740256943036441823
C,20,-8,1740256943040497152,,,,,,,,,,,,,,,0.8044405,-0.09550465,-0.06429557,0.58276969,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.04892437,0.03294931,-1.12022722,-1.05627453,-0.46222103,7.83915854,-1.13324952,-2.69791412,17.36005211,-0.07697496,-2.23569322,9.5208931,764.62120056,107.95355456,-7.71551383,,,,,,3,2,0,2,1740256943036441823
C,20,-8,1740256943040608768,,-0.1442619,0.05143232,0.67728609,-0.0544686,0.02130553,-1.14352036,-0.00031227,0.00024279,0.00133699,-0.00010257,0.0000246,-0.0022857,942.51934814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256943036530176
C,20,-8,1740256943042491136,,,,,,,,,,,,,,,0.80509388,-0.09548208,-0.06441396,0.58185738,606.15600586,0.07552996,0.01111856,0.01694787,0.08312522,-0.04526749,0.0085513,-1.13466239,-0.42726052,2.03676724,7.34050465,-0.49958819,-0.19999123,16.86118698,-0.07232767,-2.23675847,9.52068138,764.62120056,107.92062847,-6.7154584,,,,,,1,1,0,1,1740256943036958571
C,20,-8,1740256943042597376,,0.00088653,-0.07245862,0.83529586,-0.04114961,0.03695019,-1.16663301,-6.69e-6,0.00006833,0.00170723,-0.00008053,0.00009144,-0.00234304,942.46734619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1740256943037028942
C,20,-8,1740256943044488448,,,,,,,,,,,,,,,0.80576116,-0.0954582,-0.0645301,0.58092391,607.19708252,0.07552996,0.01111856,0.01694787,0.08312522,-0.04426626,0.04085478,-1.17011976,-0.69299346,1.16251457,7.77986288,-0.76063508,-1.07525742,17.30033684,-0.0676416,-2.23777199,9.52047443,765.66227722,107.88643238,-7.32169565,,,,,,1,3,0,1,1740256943042172848
C,20,-8,1740256943044592640,,-0.02468076,0.30649143,0.63372904,-0.05427571,0.02457741,-1.16823637,0.00026844,0.00037125,0.00137002,-0.00012541,0.00004714,-0.00235531,942.43823242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,1,1740256943042464964
C,20,-8,1740256943046484224,,,,,,,,,,,,,,,0.8064422,-0.09544247,-0.06464571,0.57996774,607.19708252,0.07552996,0.01111856,0.01694787,0.08312522,-0.05808616,0.02502948,-1.18615746,2.13064647,-0.51449835,7.78876877,2.06765175,-2.75339842,17.30900764,-0.0629946,-2.23889995,9.52023888,765.66227722,107.85133526,-7.78956998,,,,,,3,0,0,1,1740256943042464964
C,20,-8,1740256943046589696,,-0.1791148,-0.10999309,0.71905994,-0.0558863,0.0400166,-1.14369321,-0.00059056,-0.00007885,0.00150524,-0.00011802,0.00005427,-0.0022801,942.42193604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,1740256943047874633
