state_letter,set_extension,encoder_position,battery_voltage,current_milliamps,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_rotated_acceleration_x_gs,raw_rotated_acceleration_y_gs,raw_rotated_acceleration_z_gs,est_tilt_angle_degrees,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_z_meters,est_velocity_z_meters_per_s,est_mach_number,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
S,113,0,16.29841,421.9512195121951,780.25950664,49.50727844,92589.53125000,-0.72948486,0.68498826,0.04551367,0.11107785,0.04257333,0.99462450,4.42301559,0.16887487,-0.18234061,0.04120606,-21.56247139,-29.44171333,-20.56270599,1.87541246,-0.33959642,0.00094308,0.49431691,-0.46593362,0.53349984,0.50391930,,,,1,0,1775328039256310310
S,113,0,16.29511,390.9756097560976,780.26957578,49.49998474,92589.39062500,-0.73070234,0.68413526,0.04697369,0.11273110,0.04391062,0.99475491,4.42810488,0.33672154,-0.16708182,0.06409424,-21.50991821,-29.39246941,-20.53869247,1.87020385,-0.34359914,0.00095421,0.49432528,-0.46587798,0.53353983,0.50392020,,,,1,0,1775328039267321011
S,113,0,16.295990000000003,368.0487804878049,780.28093890,49.50257874,92589.10937500,-0.73326313,0.68242764,0.04587451,0.11581266,0.04258466,0.99511844,4.43323326,0.15361609,-0.25100514,0.15564696,-21.49584770,-29.55515862,-20.56500816,1.86321330,-0.34813878,0.00096681,0.49434274,-0.46581155,0.53358239,0.50391930,,,,1,0,1775328039278315749
S,113,0,16.295540000000003,307.0731707317073,780.29222367,49.49969482,92588.89062500,-0.73046046,0.68730986,0.04770586,0.11071235,0.04467851,0.99699044,4.43813467,0.22991003,-0.13656424,0.18616454,-21.57624817,-29.48270798,-20.50168610,1.85772169,-0.35246074,0.00097882,0.49435046,-0.46575817,0.53361279,0.50392902,,,,1,0,1775328039289311190
S,113,0,16.285629999999998,189.02439024390245,780.30342402,49.49327087,92589.18750000,-0.73046285,0.68889678,0.04673214,0.10967213,0.04374057,0.99819720,4.44047260,0.24516882,-0.16708182,0.13275878,-21.51056099,-29.48143959,-20.47969437,1.85229945,-0.35387468,0.00098276,0.49436402,-0.46572179,0.53363574,0.50392509,,,,1,0,1775328039300315151
S,113,0,16.28987,360.0,780.31419360,49.49517822,92589.89062500,-0.73058259,0.68511134,0.04551268,0.11207449,0.04239595,0.99541050,4.43632460,0.22991003,-0.10604667,0.03357666,-21.59670258,-29.53252029,-20.57253265,1.85160935,-0.35018158,0.00097250,0.49436721,-0.46575737,0.53361499,0.50391102,,,,1,0,1775328039311318444
S,113,0,16.29577,250.97560975609755,780.32494201,49.49681091,92588.62500000,-0.72899657,0.68926299,0.04990021,0.10863537,0.04692644,0.99749982,4.44752502,-0.01423058,-0.18234061,0.06409424,-21.54123878,-29.48381424,-20.57633018,1.84271908,-0.36000025,0.00099976,0.49437904,-0.46564063,0.53369266,0.50392491,,,,1,0,1775328039322315515
S,113,0,16.29566,374.8780487804878,780.33501174,49.49729919,92589.75000000,-0.72887462,0.68877429,0.04941298,0.10893619,0.04634929,0.99704289,4.45333433,0.13072790,-0.26626393,0.22431152,-21.62892342,-29.48236275,-20.45310783,1.83532500,-0.36453095,0.00101234,0.49439451,-0.46557090,0.53372610,0.50393885,,,,1,0,1775328039333312512
S,113,0,16.30047,208.04878048780486,780.34569072,49.49739075,92590.14062500,-0.72936243,0.68633193,0.04721936,0.11091125,0.04397148,0.99549794,4.46150732,0.32909214,-0.31966969,0.01831788,-21.53292084,-29.45989227,-20.58760834,1.82780349,-0.37183699,0.00103263,0.49440947,-0.46547908,0.53378642,0.50394511,,,,1,0,1775328039344314491
S,113,0,16.29173,182.9268292682927,780.35766152,49.50343323,92589.95312500,-0.72875303,0.69011766,0.05026614,0.10825604,0.04713613,0.99796242,4.46607113,0.16887487,-0.17471121,-0.09612303,-21.60711861,-29.39328003,-20.51941490,1.82024574,-0.37631264,0.00104505,0.49443060,-0.46541464,0.53382486,0.50394315,,,,1,0,1775328039355316599
S,113,0,16.29,415.8536585365853,780.36931265,49.50804138,92589.65625000,-0.72850800,0.68962926,0.05099692,0.10854691,0.04780740,0.99741936,4.47246933,0.19176306,-0.12893485,0.01068848,-21.52252960,-29.43367958,-20.48879623,1.81381130,-0.38145629,0.00105933,0.49444082,-0.46534440,0.53387260,0.50394744,,,,1,0,1775328039366320467
S,113,0,16.29919,170.97560975609758,780.38030712,49.50016785,92589.89062500,-0.73045796,0.68572301,0.04892316,0.11262858,0.04541790,0.99570596,4.48292398,0.22991003,-0.16708182,0.10987061,-21.61431122,-29.49242592,-20.65845490,1.80323398,-0.39079186,0.00108527,0.49445635,-0.46523046,0.53395158,0.50395381,,,,1,0,1775328039377318538
S,113,0,16.286839999999998,317.0731707317073,780.39037407,49.48799133,92589.76562500,-0.72911257,0.68437982,0.05172510,0.11262858,0.04820627,0.99380451,4.48200655,0.00865760,0.04654121,0.01831788,-21.54286194,-29.53308105,-20.63223457,1.79993045,-0.39073372,0.00108513,0.49446487,-0.46522993,0.53394639,0.50395131,,,,1,0,1775328039388321813
S,113,0,16.29936,370.9756097560976,780.40235745,49.50459290,92588.32812500,-0.72960418,0.68645513,0.04965499,0.11142462,0.04623759,0.99571848,4.47610283,-0.01423058,0.23727606,-0.03508788,-21.51916885,-29.48119164,-20.46242523,1.79790652,-0.38587037,0.00107159,0.49445495,-0.46529576,0.53389549,0.50395423,,,,1,0,1775328039399324847
S,113,0,16.30354,180.97560975609755,780.41302417,49.49893188,92590.01562500,-0.72984755,0.68560058,0.04941085,0.11214435,0.04594177,0.99522877,4.47592783,-0.06000695,0.13809393,0.04883545,-21.61778831,-29.47838783,-20.55869293,1.79450703,-0.38610587,0.00107226,0.49444795,-0.46530473,0.53388220,0.50396693,,,,1,0,1775328039410319141
S,113,0,16.29962,237.0731707317073,780.42442658,49.50334167,92588.76562500,-0.73021233,0.68364704,0.04880081,0.11367989,0.04521060,0.99398100,4.47754669,-0.11341270,0.22201727,0.04120606,-21.55044365,-29.44862175,-20.61346054,1.78989613,-0.38843673,0.00107872,0.49444532,-0.46529248,0.53388047,0.50398266,,,,1,0,1775328039421318304
S,113,0,16.29966,317.0731707317073,780.43383554,49.50218201,92588.50000000,-0.73192126,0.68340373,0.04709405,0.11482233,0.04350728,0.99493217,4.46598291,-0.17444785,0.22201727,-0.05034667,-21.55384064,-29.38034248,-20.50716972,1.79068875,-0.37937003,0.00105354,0.49442258,-0.46542424,0.53378570,0.50398356,,,,1,0,1775328039432320394
S,113,0,16.29962,151.9512195121951,780.44574081,49.49269104,92588.51562500,-0.72631329,0.68669569,0.04758774,0.10840386,0.04439741,0.99379289,4.46291208,0.00102821,0.16861151,0.10224121,-21.59582329,-29.46033859,-20.57124329,1.78916502,-0.37670064,0.00104615,0.49440789,-0.46546799,0.53375268,0.50399262,,,,1,0,1775328039443327762
S,113,0,16.29831,174.8780487804878,780.45632080,49.49278259,92589.12500000,-0.73155624,0.68340302,0.04612007,0.11426628,0.04263884,0.99471927,4.45377398,0.09258094,-0.07552909,0.14801757,-21.54291725,-29.52570343,-20.56595802,1.78923738,-0.36904547,0.00102489,0.49439704,-0.46556464,0.53368425,0.50398642,,,,1,0,1775328039454321314
S,113,0,16.29513,389.0243902439025,780.46839103,49.49758911,92587.95312500,-0.73021585,0.68181354,0.04344134,0.11392683,0.04003978,0.99266791,4.44267750,0.06969275,-0.05264091,0.07172363,-21.56545067,-29.39896202,-20.52857780,1.79198802,-0.35962865,0.00099873,0.49439001,-0.46567470,0.53361255,0.50396752,,,,1,0,1775328039465321738
S,113,0,16.29511,278.0487804878049,780.47880673,49.49844360,92588.10937500,-0.72863042,0.68633139,0.04746363,0.10968924,0.04444444,0.99508744,4.42390108,0.16887487,-0.09841727,-0.04271727,-21.58191109,-29.55199432,-20.65131569,1.79724324,-0.34397033,0.00095524,0.49438304,-0.46585685,0.53349656,0.50392890,,,,1,0,1775328039476323790
S,113,0,16.29117,389.0243902439025,780.48852429,49.50650024,92588.50000000,-0.72826612,0.68633044,0.04575891,0.10911137,0.04284579,0.99487388,4.41246319,0.16887487,-0.22811697,-0.00457031,-21.58266830,-29.44669151,-20.50045967,1.80051231,-0.33407235,0.00092774,0.49438190,-0.46596390,0.53343147,0.50389987,,,,1,0,1775328039487324065
S,113,0,16.307969999999997,377.0731707317073,780.50129273,49.49777222,92588.46875000,-0.73058075,0.68535638,0.04770501,0.11136520,0.04475600,0.99565673,4.39854765,0.48168004,-0.31204030,0.01831788,-21.53102875,-29.44818497,-20.60408211,1.80354786,-0.32237568,0.00089527,0.49439409,-0.46608025,0.53336531,0.50385046,,,,1,0,1775328039498327007
S,113,0,16.29863,360.0,780.51117433,49.51159668,92588.59375000,-0.73033649,0.68657774,0.04916719,0.11030829,0.04635006,0.99643451,4.38945436,0.35960972,-0.32729909,0.07935303,-21.54516411,-29.42280388,-20.53075409,1.80582297,-0.31433049,0.00087291,0.49439386,-0.46616510,0.53331643,0.50382394,,,,1,0,1775328039509322763
S,113,0,16.29917,203.90243902439022,780.52284386,49.50660706,92588.07812500,-0.73033726,0.68792099,0.04965486,0.10923278,0.04698467,0.99747384,4.37654018,0.29094517,-0.20522879,0.04120606,-21.51152039,-29.42834473,-20.52820969,1.80966353,-0.30368775,0.00084336,0.49439809,-0.46628076,0.53324568,0.50378770,,,,1,0,1775328039520320723
S,113,0,16.2915,351.9512195121951,780.53382821,49.49739075,92588.28125000,-0.73350555,0.68487138,0.04977251,0.11331707,0.04697251,0.99725091,4.35941124,0.19176306,-0.12893485,0.02594727,-21.48619270,-29.40957642,-20.50796700,1.81455493,-0.28955352,0.00080412,0.49440351,-0.46643358,0.53315133,0.50374055,,,,1,0,1775328039531328998
S,113,0,16.28577,379.0243902439024,780.54389333,49.50611877,92588.35937500,-0.73289633,0.68523693,0.04940785,0.11232382,0.04677027,0.99715781,4.34424448,-0.01423058,-0.02212333,0.09461182,-21.47519112,-29.50069618,-20.56022453,1.82033372,-0.27605960,0.00076664,0.49439558,-0.46658280,0.53305942,0.50370747,,,,1,0,1775328039542333051
S,113,0,16.29519,216.09756097560975,780.55647476,49.51072693,92587.75000000,-0.72899884,0.68950635,0.04770807,0.10615039,0.04553235,0.99789447,4.32517672,-0.08289513,0.08468818,0.17853515,-21.57635880,-29.51550865,-20.63456345,1.82674849,-0.25974479,0.00072133,0.49437717,-0.46678001,0.53292155,0.50368869,,,,1,0,1775328039553327437
S,113,0,16.295150000000003,156.09756097560975,780.56654395,49.49508667,92588.51562500,-0.73204815,0.68987536,0.04782714,0.10798204,0.04564458,1.00018311,4.31175232,-0.07526574,0.05417060,0.13275878,-21.55194473,-29.54815102,-20.48294640,1.83167970,-0.24788027,0.00068839,0.49435893,-0.46692356,0.53282493,0.50367582,,,,1,0,1775328039564326693
S,113,0,16.29898,172.92682926829266,780.57795601,49.49949646,92589.32812500,-0.73216736,0.68645662,0.04758215,0.11004198,0.04536378,0.99769181,4.29855919,0.10783973,0.26779363,-0.06560546,-21.52486610,-29.52970695,-20.47938919,1.83521163,-0.23675750,0.00065750,0.49434012,-0.46706668,0.53272963,0.50366241,,,,1,0,1775328039575345209
S,113,0,16.29445,244.8780487804878,780.58919153,49.50151062,92588.64062500,-0.73168343,0.68914175,0.04587856,0.10768330,0.04384881,0.99943161,4.29044104,0.00102821,0.19149970,-0.03508788,-21.54873276,-29.42817307,-20.49748611,1.83752501,-0.22959818,0.00063762,0.49432534,-0.46715763,0.53266579,0.50366002,,,,1,0,1775328039586340688
S,113,0,16.29833,189.02439024390245,780.60022845,49.50553894,92588.29687500,-0.73070890,0.68962902,0.04514891,0.10625350,0.04330826,0.99919796,4.27205133,0.00865760,-0.06027031,-0.01982909,-21.49971962,-29.50152588,-20.58570862,1.84349096,-0.21488717,0.00059676,0.49430960,-0.46734530,0.53253806,0.50363642,,,,1,0,1775328039597338889
S,113,0,16.29439,249.02439024390245,780.60944791,49.50631714,92588.67187500,-0.73192418,0.68633395,0.04672979,0.10918111,0.04480582,0.99750841,4.25956297,0.14598669,-0.01449394,-0.05797606,-21.56807709,-29.47082138,-20.51317787,1.84781134,-0.20486075,0.00056891,0.49430090,-0.46747097,0.53245765,0.50361335,,,,1,0,1775328039608333756
S,113,0,16.29968,411.9512195121951,780.62190928,49.49949646,92587.76562500,-0.73058295,0.68633264,0.04624389,0.10800993,0.04444504,0.99664485,4.25238419,0.06969275,-0.06027031,-0.08849364,-21.62632942,-29.56858063,-20.55415916,1.84992099,-0.19869567,0.00055180,0.49428836,-0.46755090,0.53241140,0.50360042,,,,1,0,1775328039619338383
S,113,0,16.30333,340.0,780.63306729,49.50650024,92588.07812500,-0.73021734,0.68511081,0.04490408,0.10808939,0.04321504,0.99551976,4.23207140,0.33672154,-0.12893485,0.14038818,-21.54880905,-29.48241615,-20.50401497,1.85769451,-0.18201678,0.00050547,0.49427935,-0.46774924,0.53227872,0.50356525,,,,1,0,1775328039630332473
S,113,0,16.30263,340.0,780.64204176,49.49528503,92588.12500000,-0.73033828,0.68547767,0.04624379,0.10776168,0.04466105,0.99589419,4.21797943,0.29094517,-0.12130546,0.04120606,-21.57677650,-29.48997879,-20.56240082,1.86338973,-0.17030528,0.00047296,0.49427783,-0.46788219,0.53219223,0.50353479,,,,1,0,1775328039641333544
S,113,0,16.295930000000002,196.09756097560975,780.65462813,49.49940491,92587.29687500,-0.73021442,0.68498975,0.04782700,0.10771829,0.04639417,0.99546766,4.19843292,0.10783973,-0.22811697,0.03357666,-21.55743790,-29.54378891,-20.55955124,1.87178028,-0.15360458,0.00042658,0.49426320,-0.46808010,0.53207278,0.50349122,,,,1,0,1775328039652334485
S,113,0,16.294900000000002,361.9512195121951,780.66469583,49.49394226,92587.68750000,-0.72923923,0.68437803,0.04673157,0.10703224,0.04544359,0.99439740,4.18244886,0.21465124,0.00076485,0.07935303,-21.48563576,-29.51953125,-20.59275818,1.87860739,-0.14056262,0.00039036,0.49425408,-0.46823862,0.53197557,0.50345570,,,,1,0,1775328039663364149
S,113,0,16.29907,351.9512195121951,780.67727893,49.49383545,92587.68750000,-0.73082268,0.68303668,0.04770390,0.10894758,0.04639256,0.99443179,4.17091417,0.07732215,-0.14419363,-0.01219970,-21.54664040,-29.46003914,-20.58644485,1.88342559,-0.13030545,0.00036187,0.49424422,-0.46835655,0.53189987,0.50343567,,,,1,0,1775328039674336739
S,113,0,16.299129999999998,377.0731707317073,780.68817855,49.49356079,92588.70312500,-0.73130965,0.68193823,0.04758123,0.10996598,0.04622042,0.99392581,4.16762638,-0.00660119,-0.05264091,0.01831788,-21.51677704,-29.39254189,-20.53810883,1.88414037,-0.12766595,0.00035454,0.49424341,-0.46838808,0.53187305,0.50343549,,,,1,0,1775328039685334107
S,113,0,16.29775,341.95121951219517,780.69916233,49.49461365,92588.65625000,-0.73155564,0.68413615,0.04746005,0.10876447,0.04615963,0.99574506,4.17072630,0.02391639,0.03891182,0.27008787,-21.51693535,-29.54925346,-20.55759048,1.88169599,-0.12952812,0.00035972,0.49423230,-0.46837100,0.53188187,0.50345290,,,,1,0,1775328039696337456
S,113,0,16.290490000000002,237.0731707317073,780.70999202,49.49710083,92589.10937500,-0.72826278,0.68523246,0.04831609,0.10571426,0.04710931,0.99440926,4.17663860,-0.01423058,0.02365303,0.10224121,-21.50944710,-29.42537689,-20.67713356,1.87766933,-0.13469528,0.00037406,0.49423954,-0.46830779,0.53190970,0.50347513,,,,1,0,1775328039707343008
S,113,0,16.28971,319.0243902439024,780.72005872,49.50372314,92589.18750000,-0.73058128,0.68413478,0.04599947,0.10803896,0.04467058,0.99510682,4.17570066,-0.03711876,0.04654121,-0.00457031,-21.51599121,-29.33976936,-20.60331345,1.87756455,-0.13328575,0.00037015,0.49423262,-0.46832383,0.53189552,0.50348198,,,,1,0,1775328039718347468
S,113,0,16.29389,372.9268292682927,780.73148141,49.50611877,92589.29687500,-0.72912252,0.68804002,0.04454085,0.10444301,0.04334539,0.99710333,4.18310452,0.10021033,-0.15945242,0.08698242,-21.51090050,-29.40099335,-20.66001511,1.87230146,-0.13944678,0.00038725,0.49424392,-0.46824297,0.53194040,0.50349885,,,,1,0,1775328039729339021
S,113,0,16.293650000000003,252.9268292682927,780.74329196,49.50325012,92589.96875000,-0.73204619,0.68706691,0.04733891,0.10763395,0.04590619,0.99824917,4.19367218,0.24516882,-0.30441090,0.01831788,-21.53957748,-29.40776253,-20.38765526,1.86624444,-0.14753370,0.00040971,0.49425969,-0.46812755,0.53201753,0.50350916,,,,1,0,1775328039740343852
S,113,0,16.291990000000002,268.0487804878049,780.75312645,49.49787903,92588.78125000,-0.72924215,0.68840754,0.04734205,0.10476339,0.04598665,0.99742180,4.20029831,0.20702185,-0.35018727,0.10987061,-21.49192429,-29.43664932,-20.65128136,1.86112845,-0.15287879,0.00042456,0.49429101,-0.46803305,0.53207409,0.50350642,,,,1,0,1775328039751341460
S,113,0,16.2995,160.97560975609755,780.76535889,49.50679016,92588.85937500,-0.73057836,0.68694520,0.05172470,0.10708487,0.05019945,0.99715948,4.20663452,0.24516882,-0.32729909,0.07935303,-21.55077171,-29.45191193,-20.48122597,1.85684669,-0.15787272,0.00043842,0.49431095,-0.46795341,0.53212923,0.50350261,,,,1,0,1775328039762343105
S,113,0,16.29789,435.8536585365854,780.77561618,49.50267029,92589.29687500,-0.73058015,0.68755519,0.05038523,0.10671055,0.04882902,0.99762052,4.21165991,0.32909214,-0.18234061,0.04120606,-21.54081154,-29.36466026,-20.62922668,1.85229886,-0.16224548,0.00045057,0.49433479,-0.46788093,0.53217608,0.50349694,,,,1,0,1775328039773345251
S,113,0,16.30032,372.9268292682927,780.78660303,49.50112915,92588.31250000,-0.72850865,0.68852973,0.04929144,0.10441798,0.04787046,0.99701220,4.20989275,0.13835730,-0.22048758,0.23957030,-21.51123619,-29.50074005,-20.54062462,1.85213351,-0.16019757,0.00044488,0.49434119,-0.46789080,0.53217405,0.50348371,,,,1,0,1775328039784346174
S,113,0,16.294880000000003,345.8536585365853,780.79840879,49.49806213,92588.57812500,-0.73070031,0.68731177,0.05209009,0.10691065,0.05058241,0.99751961,4.20360756,0.26805699,-0.09078788,-0.02745849,-21.58960342,-29.50100899,-20.50640678,1.85342789,-0.15487325,0.00043010,0.49434364,-0.46794656,0.53214252,0.50346273,,,,1,0,1775328039795348893
S,113,0,16.29494,350.0,780.80814245,49.50363159,92588.64062500,-0.73131263,0.68633419,0.04855723,0.10773844,0.04703099,0.99720180,4.19927263,0.03154578,0.02365303,0.20905273,-21.48693657,-29.38666534,-20.56258202,1.85440063,-0.15127802,0.00042011,0.49433964,-0.46799120,0.53211588,0.50345343,,,,1,0,1775328039806346038
S,113,0,16.29837,234.8780487804878,780.81820890,49.50958252,92587.76562500,-0.72740459,0.68633282,0.05404146,0.10502309,0.05267346,0.99462885,4.19586658,-0.07526574,-0.00686455,0.05646485,-21.62981415,-29.47148132,-20.50793839,1.85488033,-0.14850368,0.00041240,0.49433586,-0.46802697,0.53208655,0.50345492,,,,1,0,1775328039817359350
S,113,0,16.29548,320.9756097560976,780.83079240,49.50334167,92587.81250000,-0.73057628,0.68511391,0.05221117,0.10782045,0.05081308,0.99581206,4.17973232,-0.14393029,0.17624091,0.12512939,-21.53895950,-29.42863655,-20.52588081,1.86071754,-0.13617632,0.00037817,0.49431390,-0.46820030,0.53197706,0.50343102,,,,1,0,1775328039828353847
S,113,0,16.289830000000002,425.8536585365853,780.84175036,49.49739075,92586.85937500,-0.73167461,0.68596959,0.05233225,0.10795307,0.05099541,0.99718904,4.17190027,-0.12867150,0.20675848,0.10224121,-21.47022438,-29.51232910,-20.54433441,1.86333573,-0.13025299,0.00036173,0.49429518,-0.46829310,0.53191626,0.50342739,,,,1,0,1775328039839355974
S,113,0,16.29783,340.0,780.85352489,49.50468445,92587.81250000,-0.72948295,0.68535548,0.04782783,0.10595006,0.04678655,0.99535447,4.14448881,-0.17444785,0.23727606,-0.15715818,-21.59107399,-29.44179153,-20.54925156,1.87582123,-0.10743066,0.00029834,0.49424684,-0.46859986,0.53171486,0.50340217,,,,1,0,1775328039850346675
S,113,0,16.294240000000002,193.90243902439025,780.86350936,49.50573730,92588.17187500,-0.72997266,0.68523300,0.04575688,0.10611385,0.04477298,0.99560690,4.13507509,-0.15918908,0.11520576,0.01831788,-21.50392914,-29.36812019,-20.52771950,1.88008535,-0.09925997,0.00027565,0.49422088,-0.46871525,0.53163415,0.50340551,,,,1,0,1775328039861345431
S,113,0,16.29371,268.0487804878049,780.87455085,49.50314331,92588.34375000,-0.73179936,0.68206006,0.04575396,0.10929722,0.04467511,0.99442858,4.12036753,-0.15155968,0.03891182,0.07172363,-21.56215858,-29.40426064,-20.49589157,1.88611674,-0.08788384,0.00024406,0.49420220,-0.46887207,0.53151989,0.50339836,,,,1,0,1775328039872349743
S,113,0,16.30043,257.0731707317073,780.88615945,49.50343323,92587.71875000,-0.72972983,0.68449944,0.04392998,0.10579282,0.04313123,0.99494851,4.10656071,0.03917518,-0.00686455,0.00305909,-21.52620697,-29.47185135,-20.58840561,1.89212608,-0.07707935,0.00021406,0.49419025,-0.46901333,0.53142822,0.50337511,,,,1,0,1775328039883346259
S,113,0,16.29158,193.90243902439025,780.89703152,49.49864197,92587.84375000,-0.73216641,0.68523556,0.04745989,0.10713696,0.04668587,0.99710095,4.09543371,0.19176306,-0.10604667,0.03357666,-21.53007889,-29.41821671,-20.60910797,1.89680159,-0.06830343,0.00018969,0.49418512,-0.46912244,0.53136235,0.50334799,,,,1,0,1775328039894355256
S,113,0,16.29519,474.8780487804878,780.90629264,49.49882507,92588.34375000,-0.73070085,0.68267012,0.04721671,0.10768896,0.04642421,0.99420309,4.09509897,0.19176306,-0.15945242,-0.02745849,-21.56977081,-29.47787476,-20.56276894,1.89681554,-0.06764376,0.00018785,0.49418160,-0.46912956,0.53136820,0.50333881,,,,1,0,1775328039905347883
