state_letter,set_extension,encoder_position,battery_voltage,current_milliamps,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_rotated_acceleration_x_gs,raw_rotated_acceleration_y_gs,raw_rotated_acceleration_z_gs,est_tilt_angle_degrees,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_z_meters,est_velocity_z_meters_per_s,est_mach_number,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
F,125,0,15.83825,256.0975609756098,3432.28182649,57.89517212,98188.68750000,-0.69151151,0.63970709,0.17828368,0.15183312,-0.93205768,0.16557036,89.75853729,-86.85199738,109.25368500,10.25696468,28.67324066,-36.23747253,-1.20076323,24.29803085,-670.25274658,1.83760512,-0.57759029,0.20630227,0.26243308,-0.74495494,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028645388623
F,125,0,15.846969999999999,246.09756097560975,3432.29168446,57.89088440,98188.09375000,-0.69333488,0.62725264,0.17316203,0.15723342,-0.92244428,0.16887410,89.61092377,-86.16535187,108.10164642,9.64661312,28.66781235,-36.25596237,-0.56840730,24.34880257,-670.31872559,1.83779788,-0.57532382,0.21289514,0.26887560,-0.74255240,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028656388975
F,125,0,15.83838,251.9512195121951,3432.30427093,57.90737915,98183.95312500,-0.68722826,0.60709721,0.16341686,0.16105926,-0.90165424,0.16921681,89.40284729,-85.39478302,106.30873871,8.97522640,28.68736458,-36.37703323,0.60519385,24.70118332,-670.41424561,1.83801413,-0.57198733,0.22234590,0.27813470,-0.73894107,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028667389475
F,125,0,15.8427,268.0487804878049,3432.31434001,57.90910339,98186.46875000,-0.68953937,0.58658189,0.15098426,0.17242444,-0.88482046,0.17234176,89.20158386,-84.59369659,104.98885345,8.42591000,28.62018776,-36.35374451,1.29216158,24.48642540,-670.51177979,1.83827674,-0.56853646,0.23177153,0.28743467,-0.73513919,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028678394197
F,125,0,15.83844,232.9268292682927,3432.32520466,57.90710449,98189.32812500,-0.66784042,0.58594793,0.13906895,0.16154337,-0.87102795,0.15459652,89.01565552,-84.34192657,103.66133881,8.21228695,28.64658928,-36.36635590,2.45962501,24.24096489,-670.60827637,1.83854663,-0.56509835,0.24080496,0.29643014,-0.73130441,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028689394808
F,125,0,15.84258,263.9024390243903,3432.33705283,57.90490723,98190.46875000,-0.65343100,0.58093464,0.15320827,0.13921380,-0.86188984,0.16029762,88.84128571,-83.97571564,101.98287201,7.21283627,28.58512688,-36.41529083,3.10408306,24.14576912,-670.70654297,1.83882225,-0.56155467,0.24981122,0.30552107,-0.72726035,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028700401197
F,125,0,15.84621,258.0487804878049,3432.34761707,57.89813232,98191.04687500,-0.66015804,0.59644485,0.14736190,0.14018142,-0.87773061,0.15234512,88.73553467,-83.66291046,100.62483978,6.38123274,28.54301071,-36.45235062,4.21066380,24.09636497,-670.77142334,1.83901906,-0.55920875,0.25557664,0.31141639,-0.72455925,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028711401585
F,125,0,15.83444,364.8780487804878,3432.35713412,57.89613342,98197.35937500,-0.67967248,0.59108758,0.14222634,0.15315974,-0.88412118,0.16260171,88.59137726,-83.07544708,99.37361908,5.48096418,28.49450874,-36.37462997,4.70305395,23.55726242,-670.86895752,1.83929181,-0.55570024,0.26403949,0.32017496,-0.72039461,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028722397567
F,125,0,15.8344,451.9512195121951,3432.37007449,57.89736938,98198.64062500,-0.68191183,0.62038583,0.12262713,0.15686738,-0.90651214,0.13619205,88.46116638,-82.07599640,97.64937592,4.00086164,28.34052467,-36.46059799,5.92503643,23.44720078,-670.96948242,1.83956420,-0.55215156,0.27245283,0.32898730,-0.71600670,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028733394678
F,125,0,15.84233,256.0975609756098,3432.38038876,57.89945984,98203.42187500,-0.70457751,0.59732878,0.12210989,0.17233890,-0.90135002,0.16127452,88.35496521,-81.84711456,96.33712006,2.74964094,28.25526047,-36.32894897,6.53286839,23.03837395,-671.06683350,1.83982527,-0.54870480,0.28044623,0.33753306,-0.71157885,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028744401585
F,125,0,15.84254,238.04878048780486,3432.39237598,57.90567017,98192.48437500,-0.71151799,0.58927810,0.12685013,0.16980338,-0.90052074,0.17270461,88.26342773,-81.67926788,95.01723480,1.58997309,28.19970512,-36.43811035,7.21993399,23.97252083,-671.16461182,1.84007597,-0.54516429,0.28840810,0.34619838,-0.70693952,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028755401159
F,125,0,15.84658,282.92682926829264,3432.40244543,57.91320801,98192.39062500,-0.71213007,0.57193357,0.10833081,0.18555844,-0.88431466,0.17183900,88.21366882,-81.38935089,93.73550415,0.81177485,28.05243874,-36.34308624,8.03443336,23.98142624,-671.22814941,1.84022915,-0.54285449,0.29348990,0.35181668,-0.70384496,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028766397862
F,125,0,15.84662,240.0,3432.41251453,57.91197205,98193.90625000,-0.69821876,0.57277936,0.11699133,0.16598624,-0.87950951,0.16788171,88.15277863,-81.00025177,92.21725464,0.10987061,27.89846230,-36.32035446,8.80032635,23.85076332,-671.32330322,1.84049356,-0.53937936,0.30094203,0.36018711,-0.69912028,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028777401196
F,125,0,15.826459999999999,308.0487804878049,3432.42510108,57.89907837,98198.50000000,-0.69784427,0.55214053,0.10699701,0.17342031,-0.86202645,0.17357981,88.10467529,-80.41278839,91.50009155,-0.82854486,27.75709724,-36.30367279,9.73040771,23.45816422,-671.41931152,1.84079266,-0.53582060,0.30834886,0.36863416,-0.69420904,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028788400807
F,125,0,15.84658,335.8536585365854,3432.43558423,57.90147400,98201.26562500,-0.69651872,0.53430009,0.07337731,0.19948953,-0.84194559,0.16532001,88.07249451,-80.57300568,89.95132446,-1.49230218,27.66506004,-36.25636292,10.29572010,23.22346306,-671.51495361,1.84104812,-0.53231353,0.31541446,0.37684524,-0.68930668,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028799401121
F,125,0,15.85044,263.9024390243903,3432.44741261,57.91053772,98198.65625000,-0.68209785,0.53112364,0.10140145,0.16461241,-0.83721983,0.17203984,88.05314636,-80.51197052,88.76876831,-1.90428948,27.49196434,-36.34826660,11.19542313,23.44485283,-671.61083984,1.84128582,-0.52868342,0.32243672,0.38517293,-0.68422961,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028810402306
F,125,0,15.84668,258.0487804878049,3432.45782954,57.90280151,98197.00000000,-0.70379734,0.51416892,0.09638119,0.17940384,-0.83635288,0.19317803,88.04726410,-80.38227081,87.64724731,-2.30864739,27.31953430,-36.24720764,11.74843121,23.58549881,-671.67333984,1.84147871,-0.52628219,0.32690969,0.39057320,-0.68088901,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028821403491
F,125,0,15.84242,284.8780487804878,3432.46890897,57.90280151,98193.40625000,-0.69573504,0.49938777,0.09613957,0.17321956,-0.82107884,0.19622166,88.04586029,-80.46619415,86.33499146,-2.34679437,27.09166336,-36.15873718,12.66010857,23.89544487,-671.76544189,1.84173119,-0.52263105,0.33349198,0.39862272,-0.67582536,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028832404917
F,125,0,15.84666,250.0,3432.48048155,57.90347290,98199.71875000,-0.68425924,0.49119878,0.10040990,0.16052759,-0.80983543,0.19485030,88.05284119,-80.45856476,85.21347046,-2.43834710,26.87466240,-36.24465942,13.21317005,23.35544014,-671.85974121,1.84198785,-0.51883668,0.34004021,0.40676823,-0.67061228,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028843409491
F,125,0,15.838330000000001,279.0243902439025,3432.49137114,57.89212036,98200.14062500,-0.67814851,0.47935072,0.10272516,0.15269959,-0.79853255,0.19809988,88.06649780,-80.58826447,84.28268433,-2.69011712,26.67222786,-35.99325562,13.86332893,23.31837463,-671.95190430,1.84227216,-0.51504141,0.34629741,0.41468498,-0.66546744,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028854404658
F,125,0,15.83075,248.0487804878049,3432.50062329,57.90280151,98191.46875000,-0.67776567,0.46665445,0.10893199,0.14532405,-0.79046369,0.20747763,88.07920837,-80.90106964,83.38241577,-2.73589349,26.48013496,-36.04887009,14.34344292,24.05874825,-672.01513672,1.84241581,-0.51238400,0.35051864,0.42009708,-0.66190469,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028865406546
F,125,0,15.84229,241.9512195121951,3432.51320635,57.89965820,98192.70312500,-0.68849528,0.46080235,0.10697103,0.14760888,-0.79322207,0.21637374,88.10206604,-80.71796417,82.44400024,-2.64434075,26.20162964,-36.06896973,15.02406502,23.95502090,-672.10589600,1.84267342,-0.50844574,0.35654923,0.42793113,-0.65668148,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028876407231
F,125,0,15.846499999999999,229.02439024390245,3432.52327553,57.90710449,98202.60937500,-0.69935113,0.45690286,0.10220952,0.15201694,-0.79708326,0.22326674,88.12758636,-80.97736359,81.68106079,-2.69774652,26.00417900,-36.04648209,15.77773666,23.10892868,-672.19549561,1.84289825,-0.50443602,0.36245832,0.43568525,-0.65141898,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028887416102
F,125,0,15.846309999999999,232.9268292682927,3432.53414723,57.89984131,98201.12500000,-0.69851470,0.46617791,0.09247060,0.15528226,-0.80290496,0.21219461,88.15541077,-81.03076935,81.50558472,-2.52989984,25.76965714,-35.92766190,16.24552345,23.23340797,-672.28619385,1.84316719,-0.50025028,0.36838973,0.44354403,-0.64599335,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028898411046
F,125,0,15.84658,265.8536585365854,3432.54599128,57.90614319,98203.26562500,-0.71122092,0.46324867,0.06639440,0.18003643,-0.80425149,0.21356273,88.18229675,-81.57245636,80.63583374,-2.34679437,25.47258759,-35.94789505,16.96868324,23.05210114,-672.37585449,1.84339535,-0.49603760,0.37410691,0.45119065,-0.64063853,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028909408212
F,125,0,15.84242,265.8536585365854,3432.55600039,57.89364624,98200.31250000,-0.70975798,0.46068218,0.06335004,0.17956042,-0.80152130,0.21288340,88.20125580,-82.15991974,80.02548218,-1.89666009,25.21300697,-35.85327911,17.37564659,23.30332947,-672.43743896,1.84359896,-0.49306604,0.37798086,0.45643684,-0.63693154,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028920416101
F,125,0,15.83883,287.0731707317073,3432.56774283,57.91949463,98209.71875000,-0.70449489,0.45592159,0.07869876,0.15940017,-0.79896736,0.21590298,88.22929382,-82.83130646,79.86526489,-1.90428948,24.86067581,-35.80767059,18.25069809,22.50066566,-672.52722168,1.84377325,-0.48863205,0.38353872,0.46405759,-0.63149619,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028931413453
F,125,0,15.846499999999999,238.04878048780486,3432.57865635,57.90585327,98210.59375000,-0.71497655,0.43639094,0.06832930,0.16881341,-0.78975850,0.23255312,88.25512695,-83.75446320,79.85000610,-1.63726068,24.48878479,-35.80403900,18.63932228,22.42765808,-672.61560059,1.84405351,-0.48404858,0.38902608,0.47166595,-0.62600869,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028942414323
F,125,0,15.85077,294.8780487804878,3432.59020502,57.90585327,98210.01562500,-0.72070581,0.43114510,0.06673864,0.16768461,-0.79028118,0.23894468,88.27983093,-84.87598419,79.88052368,-1.11083245,24.15410805,-35.88472748,19.36246681,22.47636604,-672.70458984,1.84429753,-0.47922030,0.39458525,0.47943971,-0.62031275,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028953411119
F,125,0,15.84644,250.0,3432.60131187,57.89755249,98207.89062500,-0.72584689,0.43028703,0.04615090,0.18446952,-0.78954220,0.23816979,88.30032349,-86.43238068,79.97207642,-0.64543939,23.87604332,-35.77819824,19.81803894,22.65823174,-672.79187012,1.84455991,-0.47431967,0.39999881,0.48706865,-0.61464304,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028964414452
F,125,0,15.8344,287.0731707317073,3432.61138086,57.90766907,98206.67187500,-0.74219197,0.42492634,0.03919144,0.19271386,-0.79520434,0.25190973,88.31233215,-87.78278351,80.36117554,-0.30974606,23.62164879,-35.82804108,20.11565399,22.76209068,-672.85144043,1.84469497,-0.47083151,0.40370250,0.49234343,-0.61068809,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028975420156
F,125,0,15.834420000000001,250.0,3432.62165164,57.90136719,98207.37500000,-0.75025582,0.42150763,0.02091400,0.20778954,-0.79488766,0.25684059,88.32483673,-89.40021515,80.56716919,0.16327636,23.14472961,-35.81920624,20.83854675,22.70239258,-672.93713379,1.84494758,-0.46558759,0.40906724,0.50003803,-0.60485876,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028986415026
F,125,0,15.84633,299.0243902439024,3432.63403648,57.90557861,98213.57812500,-0.76856500,0.41260135,-0.00285573,0.23019326,-0.79586333,0.27304372,88.33009338,-91.52880859,80.80368042,1.23139155,22.74768448,-35.86993408,21.22717094,22.17084885,-673.02325439,1.84517193,-0.45998010,0.41450936,0.50794947,-0.59882188,1377.59485838,1333.85404735,-61.51360321,1,0,1777054028997415785
F,125,0,15.84262,246.09756097560975,3432.64453857,57.90995789,98222.62500000,-0.78089255,0.40637916,-0.01833707,0.24284077,-0.79678929,0.28535700,88.32521820,-94.08465576,81.11648560,1.96381330,22.17739296,-35.88568115,21.87090683,21.39905930,-673.10589600,1.84538627,-0.45419249,0.41983122,0.51578373,-0.59280533,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029008414841
F,125,0,15.84221,268.0487804878049,3432.65636271,57.90414429,98222.93750000,-0.78617513,0.44215599,-0.02563584,0.25019038,-0.82532364,0.26547340,88.30982208,-96.17510986,81.48269653,2.39868879,21.84280968,-35.88790131,22.32646942,21.37152481,-673.18829346,1.84562838,-0.44811931,0.42512617,0.52368325,-0.58669639,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029019423100
F,125,0,15.8427,265.8536585365854,3432.66676129,57.91101074,98218.12500000,-0.80422091,0.41786745,-0.04295628,0.26502597,-0.81606245,0.29501316,88.29148865,-99.21160889,81.56661987,3.65753889,21.23494911,-35.92184448,22.81815529,21.78256607,-673.24401855,1.84576201,-0.44374362,0.42873988,0.52916783,-0.58245623,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029030425470
F,125,0,15.83836,253.90243902439025,3432.67683046,57.89669800,98209.39062500,-0.81141061,0.42752549,-0.02737019,0.24801940,-0.83216667,0.29647803,88.25285339,-101.67590332,81.50558472,4.71039534,20.81325722,-35.91844559,23.10942650,22.52955055,-673.32427979,1.84602213,-0.43711311,0.43397397,0.53719717,-0.57621014,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029041420340
F,125,0,15.84264,250.0,3432.68942074,57.90376282,98216.68750000,-0.82358837,0.43047512,-0.00484928,0.22426808,-0.84850419,0.30557293,88.19834137,-104.81158447,82.39822388,5.48096418,20.13093567,-35.98302841,23.75303650,21.90493584,-673.40594482,1.84622622,-0.42999983,0.43929151,0.54547381,-0.56972063,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029052419229
F,125,0,15.83454,297.0731707317073,3432.69972871,57.90728760,98219.45312500,-0.82870919,0.43255669,-0.00119959,0.21738070,-0.85503638,0.30906996,88.13039398,-106.73419189,83.06961060,6.16760969,19.70868874,-36.06997681,24.03220177,21.66953468,-673.48596191,1.84643567,-0.42270637,0.44449875,0.55365562,-0.56321019,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029063418655
F,125,0,15.84266,241.9512195121951,3432.71150157,57.90805054,98222.89062500,-0.83310270,0.43891078,0.00172167,0.21344638,-0.86366260,0.30859908,88.07812500,-109.04589844,83.90884399,6.53382063,18.93941498,-36.12900925,24.62096786,21.37601471,-673.53857422,1.84657800,-0.41768816,0.44795805,0.55913371,-0.55878419,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029074422488
F,125,0,15.84231,265.8536585365854,3432.72214182,57.90805054,98217.54687500,-0.84445995,0.46810675,0.01329220,0.20574522,-0.89533210,0.29742607,87.98674774,-111.80773926,85.43472290,7.27387142,18.41703033,-36.35508347,24.91224098,21.83194351,-673.61926270,1.84679914,-0.40975422,0.45324141,0.56756037,-0.55185950,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029085420710
F,125,0,15.83891,393.9024390243903,3432.73221098,57.90376282,98218.17187500,-0.85629290,0.45223764,-0.00401920,0.21587539,-0.88847220,0.31904197,87.88230896,-113.94396973,85.86196899,8.05206966,17.92137718,-36.26175690,25.19727325,21.77871323,-673.69793701,1.84702671,-0.40167254,0.45842928,0.57586312,-0.54487026,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029096432043
F,125,0,15.8346,299.0243902439024,3432.74309580,57.90748596,98214.42187500,-0.87558460,0.46849075,-0.01158215,0.22478098,-0.91136581,0.32427141,87.75874329,-115.91235352,86.25869751,8.51746273,17.05142784,-36.52007675,25.67049599,22.09862137,-673.77783203,1.84723532,-0.39310479,0.46367297,0.58435565,-0.53759146,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029107427784
F,125,0,15.83446,241.9512195121951,3432.75492654,57.90481567,98218.06250000,-0.87608737,0.48729500,-0.00999219,0.22430712,-0.92553073,0.31331223,87.62211609,-118.17828369,86.60202026,9.09729671,16.54229355,-36.61960983,26.01643181,21.78929329,-673.85675049,1.84745920,-0.38444114,0.46874887,0.59265620,-0.53031892,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029118422728
F,125,0,15.84229,250.0,3432.76541178,57.91139221,98223.96875000,-0.89633691,0.48157060,-0.01902589,0.22988945,-0.93330419,0.33434442,87.52276611,-120.10089111,87.00637817,9.68476009,15.64870453,-36.63098526,26.28882027,21.28547668,-673.90759277,1.84758019,-0.37850922,0.47209677,0.59818846,-0.52538180,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029129423524
F,125,0,15.8345,282.92682926829264,3432.77752222,57.91673279,98224.73437500,-0.90978020,0.48841134,-0.04156715,0.24952132,-0.94139236,0.34567800,87.35639191,-122.51940918,87.44125366,10.11963558,15.04010201,-36.74311829,26.58598518,21.22021675,-673.98535156,1.84777856,-0.36918283,0.47715783,0.60664171,-0.51769722,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029140426987
F,125,0,15.850620000000001,224.8780487804878,3432.78787663,57.90261841,98227.21875000,-0.91943663,0.49879315,-0.05460385,0.26109320,-0.95164573,0.35119930,87.17551422,-124.75482178,87.44125366,10.72235775,14.11467743,-36.88114929,26.82800484,21.00788689,-674.06054688,1.84802401,-0.35973063,0.48202738,0.61491811,-0.51001894,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029151435506
F,125,0,15.83458,290.9756097560975,3432.79828933,57.90614319,98220.32812500,-0.93066204,0.51016027,-0.04900771,0.25572300,-0.96872240,0.35352471,86.97077179,-126.81475830,87.76168823,11.18012142,13.52347469,-37.19797516,27.12531853,21.59411812,-674.13671875,1.84822297,-0.34976065,0.48690853,0.62334061,-0.50202996,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029162426376
F,125,0,15.83862,224.8780487804878,3432.81033747,57.88992310,98213.68750000,-0.94640499,0.52983510,-0.04097685,0.25188541,-0.99505693,0.35284916,86.75234985,-128.87469482,87.64724731,11.80573177,12.54316425,-37.15558243,27.30026817,22.16132927,-674.21112061,1.84847236,-0.33971736,0.49158305,0.63154072,-0.49405938,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029173427413
F,125,0,15.84238,287.0731707317073,3432.82031627,57.90089417,98215.20312500,-0.96822286,0.53889823,-0.01797552,0.23177612,-1.02299869,0.35769185,86.59078979,-129.88940430,87.67013550,12.17957211,11.91527653,-37.36416245,27.53666306,22.03289223,-674.26251221,1.84858251,-0.33266181,0.49472037,0.63712937,-0.48852232,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029184429320
F,125,0,15.84233,260.0,3432.83038539,57.90042114,98230.39062500,-0.98359609,0.54611576,-0.01737827,0.22999918,-1.03879905,0.36606333,86.33956146,-130.99566650,87.47940063,13.01117611,11.20764637,-37.36829758,27.58433151,20.73796463,-674.33569336,1.84878457,-0.32222590,0.49920747,0.64514267,-0.48036790,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029195429598
F,125,0,15.84252,279.0243902439025,3432.84297193,57.91529846,98228.53125000,-0.98874831,0.56027663,-0.03588986,0.24864078,-1.04601765,0.36992729,86.06764984,-131.97222900,87.32681274,13.77411556,10.24428940,-37.59079742,27.69866562,20.89428902,-674.40826416,1.84894192,-0.31157196,0.50359100,0.65301639,-0.47211093,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029206434023
F,125,0,15.83862,258.0487804878049,3432.85348328,57.90719604,98227.40625000,-0.99316466,0.57358354,-0.05074738,0.26360548,-1.05293810,0.37387586,85.76906586,-132.59020996,87.12844849,14.39972591,9.58506012,-37.84170151,27.89855957,20.99201965,-674.48193359,1.84916663,-0.30050346,0.50795496,0.66087866,-0.46359354,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029217433097
F,125,0,15.83829,253.90243902439025,3432.86531023,57.91606140,98213.68750000,-0.99549168,0.58494091,-0.05050166,0.26494718,-1.06154406,0.37234041,85.45723724,-133.26159668,86.60202026,14.86511898,8.54699993,-38.07662201,27.91551399,22.16117096,-674.55401611,1.84933949,-0.28948522,0.51210046,0.66840649,-0.45517501,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029228431616
F,125,0,15.838890000000001,265.8536585365854,3432.87569670,57.90252686,98230.76562500,-0.99185127,0.60471720,-0.05183041,0.27423930,-1.07058358,0.36163798,85.23176575,-133.67358398,85.77041626,15.33814144,7.86360931,-38.17094421,27.92678833,20.70424652,-674.60424805,1.84951496,-0.28181708,0.51486343,0.67347574,-0.44936112,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029239438782
F,125,0,15.84654,251.9512195121951,3432.88670938,57.90481567,98230.39062500,-0.98711693,0.61740685,-0.06375659,0.28821552,-1.07064629,0.36097702,84.89002991,-133.78802490,84.98458862,15.61279964,6.81363440,-38.33367920,27.99232292,20.73525238,-674.67736816,1.84970903,-0.27055898,0.51875341,0.68068528,-0.44086310,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029250436523
F,125,0,15.84699,236.09756097560975,3432.89835239,57.90042114,98234.42187500,-0.97994488,0.63180369,-0.07567983,0.30378258,-1.06965220,0.35882515,84.53469849,-133.65832520,83.64181519,15.64331722,6.12939072,-38.53633881,27.85773659,20.39159584,-674.75115967,1.84992361,-0.25921291,0.52246350,0.68769497,-0.43233806,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029261438875
F,125,0,15.84248,279.0243902439025,3432.90917192,57.91101074,98236.34375000,-0.97007042,0.63912171,-0.07384091,0.30502522,-1.06651163,0.35281512,84.15661621,-133.17004395,82.39059448,15.75012875,5.02908373,-38.73531342,27.60096931,20.22849274,-674.82690430,1.85010171,-0.24756275,0.52604467,0.69462031,-0.42366526,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029272443319
F,125,0,15.84703,227.07317073170734,3432.92050037,57.89956665,98236.70312500,-0.95945734,0.64827400,-0.06298811,0.30200529,-1.06713557,0.33882084,83.90405273,-132.39947510,81.11648560,15.61279964,4.38850164,-38.93177032,27.58804512,20.15173531,-674.87695312,1.85027099,-0.23994640,0.52826816,0.69901592,-0.41801345,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029283444615
F,125,0,15.834560000000002,272.9268292682927,3432.93107724,57.90939331,98229.54687500,-0.94993013,0.65535563,-0.04154135,0.28962719,-1.07038093,0.32246667,83.50981140,-131.03381348,79.56771851,15.05585384,3.71082258,-39.08623123,27.50208092,20.80790520,-674.95538330,1.85045838,-0.22829248,0.53150666,0.70554459,-0.40937784,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029294439152
F,125,0,15.83854,253.90243902439025,3432.94114643,57.90147400,98235.84375000,-0.92099923,0.64295477,-0.15563650,0.36943686,-1.00202966,0.38119042,83.12152100,-130.46923828,77.76718140,14.86511898,2.72861075,-39.28458786,27.34883881,20.27224922,-675.03234863,1.85069156,-0.21695928,0.53444278,0.71170646,-0.40096578,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029305437207
F,125,0,15.84275,272.9268292682927,3432.95203911,57.90547180,98233.06250000,-0.98363447,0.62060690,0.01090543,0.21956170,-1.09087312,0.33852252,82.71350861,-129.48504639,76.30996704,14.43787289,2.09346771,-39.56521988,27.14748573,20.50830269,-675.10552979,1.85088110,-0.20539059,0.53719711,0.71777040,-0.39247900,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029316446041
F,125,0,15.85079,248.0487804878049,3432.96387127,57.90328979,98225.70312500,-0.98073214,0.63378567,-0.00321452,0.23771536,-1.09070492,0.34261438,82.30808258,-127.71502686,74.99771118,14.40735531,1.15563226,-39.60066223,26.95772362,21.13589668,-675.18304443,1.85109961,-0.19411893,0.53972471,0.72346801,-0.38419950,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029327439318
F,125,0,15.8425,253.90243902439025,3432.97387172,57.89775085,98226.39062500,-0.97111458,0.65001500,-0.00685302,0.25262082,-1.09094787,0.33413494,82.03728485,-126.18914795,74.18899536,14.52942562,0.55798388,-39.82683945,26.70166588,21.07760811,-675.23406982,1.85125518,-0.18667385,0.54133165,0.72712058,-0.37869322,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029338439170
F,125,0,15.83473,284.8780487804878,3432.98645768,57.89927673,98229.07812500,-0.97612119,0.65868902,-0.00527115,0.25535834,-1.09919810,0.33655211,81.61902618,-123.89270020,73.22006226,14.70490170,-0.41172069,-39.97684479,26.40856552,20.84918976,-675.31182861,1.85146403,-0.17535096,0.54367846,0.73249453,-0.37029392,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029349441873
F,125,0,15.83458,238.04878048780486,3432.99652689,57.89793396,98237.43750000,-0.96919453,0.67809325,-0.01414795,0.27550459,-1.10068607,0.33456844,81.20923615,-122.34393311,72.53341675,14.68201351,-0.95890021,-40.08229828,26.21330452,20.13485527,-675.38763428,1.85167551,-0.16440170,0.54586083,0.73748887,-0.36210260,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029360441188
F,125,0,15.8427,256.0975609756098,3433.00800568,57.90824890,98238.35937500,-0.96409202,0.69408137,-0.02059196,0.29135013,-1.10221696,0.33448392,80.79119873,-120.47473145,71.40426636,14.46839046,-1.89836371,-40.32840347,25.76221657,20.05649185,-675.46582031,1.85186112,-0.15335885,0.54794395,0.74233872,-0.35379630,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029371446947
F,125,0,15.846599999999999,240.0,3433.01918649,57.91015625,98224.65625000,-0.95717299,0.71384895,-0.03726323,0.31683433,-1.10050988,0.34006283,80.38422394,-118.26983643,69.95468140,14.08692074,-2.35826063,-40.36104584,25.52447128,21.22686386,-675.54223633,1.85206532,-0.14269477,0.54982829,0.74685806,-0.34573120,1377.59485838,1333.85404735,-61.51360321,1,0,1777054029382445077
